pathway,phnx_z_score,mean_path_score,sd_path_score
n acetyllactosaminide beta 1 3 n acetylglucosaminyltransferase activity,0,0,0
p type potassium transmembrane transporter activity,0,0,0
abc type xenobiotic transporter activity,-0.294651907,0.003452288,0.006456052
microtubule severing atpase activity,0,0,0
minus end directed microtubule motor activity,0,0,0
plus end directed microtubule motor activity,-0.261108488,0.005815814,0.008026602
calcium dependent protein serine threonine phosphatase regulator activity,0,0,0
camp dependent protein kinase regulator activity,-0.217469998,0.002913082,0.005946025
ubiquitin like modifier activating enzyme activity,0,0,0
s adenosylmethionine dependent methyltransferase activity,-0.492081518,0.012448394,0.012108551
crossover junction endodeoxyribonuclease activity,0,0,0
glycerophosphodiester phosphodiesterase activity,0,0,0
phospholipase a1 activity,-0.263604135,0.00300936,0.005574116
dna methyltransferase activity,0,0,0
electron transfer activity,-0.446204303,0.011901902,0.012106342
biotin binding,0,0,0
four way junction helicase activity,0,0,0
pyrophosphate hydrolysis driven proton transmembrane transporter activity,-0.280888947,0.00336519,0.006533507
photoreceptor activity,0,0,0
cyclase activity,-0.313409339,0.003072364,0.005782738
pseudouridine synthase activity,0,0,0
fmn binding,0,0,0
phosphatidylinositol 5 phosphate binding,0,0,0
double stranded methylated dna binding,6.63008052,0.003253346,0.006507712
h3 histone acetyltransferase activity,0,0,0
h4 histone acetyltransferase activity,0,0,0
telomerase inhibitor activity,0,0,0
cyclase regulator activity,0,0,0
calcium dependent protein kinase activity,0,0,0
anaphase promoting complex binding,-0.235274405,0.003581884,0.006766074
glucuronosyltransferase activity,-0.464884837,0.009107536,0.010300478
coreceptor activity,0,0,0
disulfide oxidoreductase activity,0,0,0
glutathione disulfide oxidoreductase activity,0,0,0
ion transmembrane transporter activity,-1.352376945,0.081364806,0.029782973
proton transmembrane transporter activity,-0.385037175,0.006788614,0.008800745
potassium ion transmembrane transporter activity,-0.411138276,0.006443988,0.009106396
sodium ion transmembrane transporter activity,-0.570598318,0.018491908,0.014899988
calcium ion transmembrane transporter activity,-0.428626255,0.012147358,0.012102287
ferrous iron transmembrane transporter activity,0,0,0
magnesium ion transmembrane transporter activity,0,0,0
organic cation transmembrane transporter activity,-0.290221659,0.006351112,0.008480111
inorganic anion transmembrane transporter activity,-0.745676748,0.021408478,0.015263287
bicarbonate transmembrane transporter activity,-0.430653245,0.006994996,0.009787447
chloride transmembrane transporter activity,-0.763800011,0.022728408,0.016629233
phosphate ion transmembrane transporter activity,0,0,0
sulfate transmembrane transporter activity,-0.31701687,0.003181638,0.006345524
bile acid transmembrane transporter activity,0,0,0
lactate transmembrane transporter activity,0,0,0
sialic acid transmembrane transporter activity,0,0,0
succinate transmembrane transporter activity,0,0,0
carbohydrate transmembrane transporter activity,-0.373122439,0.00603728,0.008086568
hexose transmembrane transporter activity,-0.332528994,0.003828714,0.007363911
pyrimidine nucleotide sugar transmembrane transporter activity,0,0,0
polyol transmembrane transporter activity,-0.206260637,0.002749126,0.005377303
glycerol transmembrane transporter activity,-0.193043002,0.002602126,0.004983998
amino acid transmembrane transporter activity,-0.501806828,0.012865312,0.01194745
acidic amino acid transmembrane transporter activity,-0.284119071,0.003072004,0.005814478
aromatic amino acid transmembrane transporter activity,-0.298505998,0.006382684,0.008551533
basic amino acid transmembrane transporter activity,0,0,0
neutral amino acid transmembrane transporter activity,-0.399224069,0.009797482,0.011390801
l amino acid transmembrane transporter activity,-0.308716596,0.005949938,0.0086809
l alanine transmembrane transporter activity,0,0,0
l aspartate transmembrane transporter activity,-0.298012738,0.003207008,0.005996415
gamma aminobutyric acid transmembrane transporter activity,0,0,0
l glutamine transmembrane transporter activity,0,0,0
glycine transmembrane transporter activity,0,0,0
l lysine transmembrane transporter activity,0,0,0
l leucine transmembrane transporter activity,-0.227147277,0.003405664,0.006848702
l proline transmembrane transporter activity,0,0,0
l serine transmembrane transporter activity,0,0,0
urea transmembrane transporter activity,-0.25181297,0.003199628,0.006193597
nucleobase transmembrane transporter activity,-0.237530076,0.002960754,0.005560365
uridine transmembrane transporter activity,0,0,0
pyrimidine nucleoside transmembrane transporter activity,0,0,0
nucleotide transmembrane transporter activity,0,0,0
purine nucleotide transmembrane transporter activity,0,0,0
adp transmembrane transporter activity,0,0,0
choline transmembrane transporter activity,-0.198248746,0.003068576,0.005844052
carnitine transmembrane transporter activity,-0.16200066,0.002933066,0.005883099
heme transmembrane transporter activity,-0.20859008,0.003192612,0.006101019
fatty acid transmembrane transporter activity,-0.351075767,0.006310266,0.00883076
aminophospholipid flippase activity,0,0,0
sterol transporter activity,0,0,0
water channel activity,-0.407002119,0.008485396,0.009177829
proton channel activity,0,0,0
glycerol channel activity,-0.26098047,0.00327401,0.006261043
calcium activated potassium channel activity,0,0,0
outward rectifier potassium channel activity,0,0,0
atp activated inward rectifier potassium channel activity,0,0,0
ligand gated ion channel activity,-0.493552766,0.01248276,0.011534248
kainate selective glutamate receptor activity,0,0,0
calcium release channel activity,0,0,0
store operated calcium channel activity,0,0,0
ligand gated sodium channel activity,-0.1971582,0.003216108,0.006066742
porin activity,0,0,0
secondary active transmembrane transporter activity,-0.780754705,0.028542142,0.018395204
uniporter activity,0,0,0
symporter activity,-0.646838079,0.022075086,0.016874526
solute cation symporter activity,-0.622129316,0.019927114,0.016213854
solute proton symporter activity,-0.16754032,0.002786898,0.005472701
anion cation symporter activity,-0.28835357,0.003205748,0.006192911
antiporter activity,-0.46319542,0.009793434,0.01114742
solute cation antiporter activity,0,0,0
inorganic molecular entity transmembrane transporter activity,-1.343030065,0.076447486,0.028934934
sodium independent organic anion transmembrane transporter activity,0,0,0
thyroid hormone transmembrane transporter activity,-0.159597757,0.00266664,0.005116864
secondary active monocarboxylate transmembrane transporter activity,0,0,0
calcium cation antiporter activity,0,0,0
solute sodium symporter activity,-0.558722301,0.015111218,0.012781337
anion sodium symporter activity,-0.278283825,0.003099176,0.006034041
cation chloride symporter activity,-0.276356268,0.003028726,0.005821203
sodium chloride symporter activity,-0.29536643,0.003415506,0.006756035
potassium chloride symporter activity,0,0,0
sodium proton antiporter activity,0,0,0
potassium proton antiporter activity,0,0,0
primary active transmembrane transporter activity,-0.428737525,0.008689564,0.009935132
abc type glutathione s conjugate transporter activity,0,0,0
oxidoreduction driven active transmembrane transporter activity,-0.294678241,0.00326066,0.006483886
potassium channel regulator activity,-0.247562731,0.0030397,0.005936677
acetylcholine receptor activity,-0.346999191,0.006335118,0.008285662
cholesterol binding,-0.462278698,0.01027032,0.010859942
glutamate sodium symporter activity,-0.275261632,0.003100786,0.00610614
c4 dicarboxylate transmembrane transporter activity,-0.301537308,0.003535878,0.007016969
efflux transmembrane transporter activity,0,0,0
organophosphate ester transmembrane transporter activity,-0.176228623,0.00291752,0.005717119
dna translocase activity,0,0,0
tubulin binding,-0.9998951,0.049808882,0.024471449
toxic substance binding,-0.467370755,0.00964317,0.010940287
fatty acid ligase activity,-0.341684753,0.006049766,0.00831107
quaternary ammonium group transmembrane transporter activity,-0.28321018,0.006321982,0.008587198
branched chain amino acid transmembrane transporter activity,-0.295799863,0.00638818,0.008648347
p type ion transporter activity,0,0,0
mannosidase activity,0,0,0
mannosyl oligosaccharide mannosidase activity,0,0,0
galactosidase activity,0,0,0
glucosidase activity,-0.251528734,0.00304624,0.006028099
hexosaminidase activity,0,0,0
nucleobase containing compound transmembrane transporter activity,-0.291809737,0.003976012,0.007491224
phospholipase activator activity,0,0,0
morphogen activity,0,0,0
cyclosporin a binding,0,0,0
peptidoglycan immune receptor activity,0,0,0
amylase activity,0,0,0
glial cell derived neurotrophic factor receptor activity,-0.226363839,0.002915938,0.005945906
nad p h oxidase h2o2 forming activity,-0.355588866,0.002841334,0.004953288
superoxide generating nad p h oxidase activity,0,0,0
superoxide generating nadph oxidase activator activity,0,0,0
amp binding,-0.208861105,0.003135554,0.006059309
antioxidant activity,-0.649244158,0.015394908,0.012899474
steroid dehydrogenase activity,-0.182294253,0.002969744,0.005593945
channel regulator activity,-0.483647519,0.010343236,0.011275228
channel inhibitor activity,-0.341536364,0.00354413,0.006687809
rna polymerase ii general transcription initiation factor activity,-0.237500119,0.002880114,0.005768898
protein arginine n methyltransferase activity,0,0,0
lysine n methyltransferase activity,-0.341972737,0.006044646,0.008464552
coa hydrolase activity,0,0,0
palmitoyl coa hydrolase activity,0,0,0
lipase activity,-0.444706225,0.009332634,0.010664645
trna uracil methyltransferase activity,0,0,0
kinase activity,-1.050325529,0.051668952,0.025067421
1 phosphatidylinositol 3 kinase activity,0,0,0
phosphatidylinositol phosphate kinase activity,0,0,0
1 phosphatidylinositol 4 phosphate 5 kinase activity,0,0,0
inositol bisphosphate phosphatase activity,0,0,0
phosphatidylinositol 3 4 5 trisphosphate 3 phosphatase activity,0,0,0
activin receptor activity type i,0,0,0
carnitine o acyltransferase activity,0,0,0
acetyltransferase activity,-0.265882617,0.002783854,0.004941481
c acyltransferase activity,0,0,0
palmitoyltransferase activity,0,0,0
n acyltransferase activity,-0.331137201,0.005964356,0.008046079
acylglycerol o acyltransferase activity,0,0,0
o acetyltransferase activity,0,0,0
o palmitoyltransferase activity,0,0,0
s acyltransferase activity,0,0,0
trna guanine methyltransferase activity,0,0,0
trna cytosine methyltransferase activity,0,0,0
rrna adenine methyltransferase activity,0,0,0
rrna cytosine methyltransferase activity,0,0,0
c acetyltransferase activity,0,0,0
c palmitoyltransferase activity,0,0,0
oxidoreductase activity,-1.424481626,0.087315694,0.03116621
c x c chemokine receptor activity,0,0,0
protein hormone receptor activity,0,0,0
nucleotide receptor activity,-0.307727823,0.003450018,0.006694286
pheromone receptor activity,0,0,0
peptidase activator activity,0,0,0
peptidase activator activity involved in apoptotic process,0,0,0
metallochaperone activity,-0.278662317,0.002870468,0.005599853
copper chaperone activity,0,0,0
cyclin dependent protein serine threonine kinase regulator activity,-0.41816206,0.009640994,0.010692013
glycine binding,-0.190054485,0.002857516,0.005459045
glutamate binding,-0.292063802,0.003410292,0.006814579
amino acid binding,-0.517995879,0.015566536,0.013989563
oxidoreductase activity acting on ch oh group of donors,-0.562579024,0.015839344,0.014165733
malate dehydrogenase activity,0,0,0
oxidoreductase activity acting on the aldehyde or oxo group of donors nad or nadp as acceptor,-0.242034799,0.00306832,0.005736035
oxidoreductase activity acting on the aldehyde or oxo group of donors disulfide as acceptor,0,0,0
oxidoreductase activity acting on the ch ch group of donors,-0.355032793,0.006339794,0.00918167
oxidoreductase activity acting on the ch ch group of donors nad or nadp as acceptor,0,0,0
oxidoreductase activity acting on the ch ch group of donors oxygen as acceptor,-0.244787779,0.00327891,0.006245859
oxidoreductase activity acting on the ch nh2 group of donors,-0.302434176,0.006291154,0.009063638
oxidoreductase activity acting on the ch nh2 group of donors oxygen as acceptor,-0.216878807,0.003118704,0.006403134
oxidoreductase activity acting on the ch nh group of donors,0,0,0
oxidoreductase activity acting on the ch nh group of donors nad or nadp as acceptor,0,0,0
oxidoreductase activity acting on nad p h,-0.3500187,0.003185716,0.00601601
oxidoreductase activity acting on nad p h heme protein as acceptor,0,0,0
oxidoreductase activity acting on nad p h quinone or similar compound as acceptor,0,0,0
oxidoreductase activity acting on other nitrogenous compounds as donors,0,0,0
oxidoreductase activity acting on other nitrogenous compounds as donors cytochrome as acceptor,0,0,0
oxidoreductase activity acting on a sulfur group of donors,0,0,0
oxidoreductase activity acting on a sulfur group of donors nad p as acceptor,0,0,0
oxidoreductase activity acting on a sulfur group of donors oxygen as acceptor,0,0,0
oxidoreductase activity acting on a sulfur group of donors disulfide as acceptor,0,0,0
oxidoreductase activity acting on a heme group of donors,0,0,0
oxidoreductase activity acting on diphenols and related substances as donors,0,0,0
oxidoreductase activity acting on peroxide as acceptor,-0.478226702,0.008875826,0.009756515
oxidoreductase activity acting on single donors with incorporation of molecular oxygen,-0.499639037,0.011865364,0.011579087
oxidoreductase activity acting on paired donors with incorporation or reduction of molecular oxygen,-0.914842841,0.031379296,0.018275594
2 oxoglutarate dependent dioxygenase activity,-0.284840828,0.00328895,0.006491169
oxidoreductase activity acting on paired donors with incorporation or reduction of molecular oxygen nad p h as one donor and incorporation of one atom of oxygen,-0.469376086,0.006422732,0.008634296
oxidoreductase activity acting on paired donors with incorporation or reduction of molecular oxygen reduced flavin or flavoprotein as one donor and incorporation of one atom of oxygen,-0.46310873,0.012035472,0.011153908
oxidoreductase activity acting on paired donors with incorporation or reduction of molecular oxygen reduced iron sulfur protein as one donor and incorporation of one atom of oxygen,-0.22410454,0.003389594,0.006379139
oxidoreductase activity acting on paired donors with incorporation or reduction of molecular oxygen reduced pteridine as one donor and incorporation of one atom of oxygen,-0.271170666,0.002904294,0.005916178
oxidoreductase activity acting on paired donors with incorporation or reduction of molecular oxygen reduced ascorbate as one donor and incorporation of one atom of oxygen,0,0,0
oxidoreductase activity acting on paired donors with incorporation or reduction of molecular oxygen another compound as one donor and incorporation of one atom of oxygen,-0.272908344,0.002964682,0.005550149
oxidoreductase activity acting on paired donors with oxidation of a pair of donors resulting in the reduction of molecular oxygen to two molecules of water,0,0,0
oxidoreductase activity acting on metal ions,-0.446051711,0.006057494,0.008266965
oxidoreductase activity acting on metal ions nad or nadp as acceptor,0,0,0
oxidoreductase activity acting on metal ions oxygen as acceptor,-0.355519081,0.003466898,0.006882607
oxidoreductase activity acting on ch or ch2 groups,-0.264162614,0.005885382,0.007970023
oxidoreductase activity acting on ch or ch2 groups disulfide as acceptor,-0.17729138,0.003055274,0.005782988
transferase activity transferring one carbon groups,-0.498770982,0.012714646,0.012479968
hydroxymethyl formyl and related transferase activity,0,0,0
transketolase or transaldolase activity,0,0,0
acyltransferase activity,-0.59472919,0.013119222,0.012155485
aminoacyltransferase activity,0,0,0
glycosyltransferase activity,-0.854064472,0.031335512,0.018800117
hexosyltransferase activity,-0.75628119,0.025099976,0.017574119
pentosyltransferase activity,-0.220559898,0.003589498,0.007025293
transferase activity transferring alkyl or aryl other than methyl groups,-0.460311071,0.00873329,0.009500727
transferase activity transferring nitrogenous groups,-0.378913856,0.006067742,0.008465623
transferase activity transferring phosphorus containing groups,-1.141414034,0.0557242,0.025498372
phosphotransferase activity nitrogenous group as acceptor,0,0,0
phosphotransferase activity phosphate group as acceptor,-0.426486166,0.006524654,0.008803695
diphosphotransferase activity,0,0,0
nucleotidyltransferase activity,-0.325628415,0.003619086,0.007183298
phosphotransferase activity for other substituted phosphate groups,0,0,0
transferase activity transferring sulphur containing groups,0,0,0
sulfurtransferase activity,0,0,0
hydrolase activity acting on ester bonds,-1.112673524,0.057476822,0.02587176
thiolester hydrolase activity,-0.27533004,0.003384126,0.006734194
phosphatase activity,-0.918425413,0.034468128,0.019694716
exonuclease activity active with either ribo or deoxyribonucleic acids and producing 5 phosphomonoesters,-0.240652953,0.003522786,0.007158798
hydrolase activity acting on glycosyl bonds,-0.462336517,0.009100848,0.010102702
hydrolase activity hydrolyzing n glycosyl compounds,0,0,0
hydrolase activity acting on ether bonds,-0.3096578,0.003257512,0.006063183
ether hydrolase activity,-0.352969645,0.003868146,0.007049178
dipeptidase activity,0,0,0
hydrolase activity acting on carbon nitrogen but not peptide bonds,-0.391628787,0.006077836,0.008037805
hydrolase activity acting on carbon nitrogen but not peptide bonds in linear amides,-0.259392486,0.00328004,0.006438274
hydrolase activity acting on carbon nitrogen but not peptide bonds in cyclic amides,0,0,0
hydrolase activity acting on carbon nitrogen but not peptide bonds in linear amidines,0,0,0
hydrolase activity acting on carbon nitrogen but not peptide bonds in cyclic amidines,-0.294693204,0.003114256,0.006088556
hydrolase activity acting on acid anhydrides,-0.789701641,0.036592254,0.020402964
lyase activity,-0.554171302,0.014547876,0.011905842
carbon carbon lyase activity,-0.295416461,0.005928044,0.007880549
carboxy lyase activity,-0.309559089,0.006228452,0.008490954
aldehyde lyase activity,0,0,0
oxo acid lyase activity,0,0,0
carbon oxygen lyase activity,-0.29458493,0.003080984,0.006147579
hydro lyase activity,-0.304857213,0.003101614,0.006008105
carbon nitrogen lyase activity,0,0,0
ammonia lyase activity,0,0,0
amidine lyase activity,0,0,0
carbon sulfur lyase activity,0,0,0
phosphorus oxygen lyase activity,-0.330891016,0.003426156,0.006546433
isomerase activity,-0.395599677,0.009562254,0.010571935
racemase and epimerase activity,0,0,0
racemase and epimerase activity acting on carbohydrates and derivatives,0,0,0
cis trans isomerase activity,-0.176210098,0.002814708,0.005077507
intramolecular oxidoreductase activity,-0.257156123,0.003232302,0.006425287
intramolecular oxidoreductase activity interconverting aldoses and ketoses,0,0,0
intramolecular oxidoreductase activity transposing c c bonds,-0.252720204,0.003251024,0.00661215
intramolecular transferase activity,0,0,0
intramolecular transferase activity phosphotransferases,0,0,0
ligase activity,-0.468215041,0.011905898,0.011182678
ligase activity forming carbon oxygen bonds,0,0,0
ligase activity forming carbon sulfur bonds,-0.367187635,0.00676989,0.009695016
acid thiol ligase activity,-0.34594485,0.006196172,0.008631931
ligase activity forming carbon nitrogen bonds,-0.342966273,0.006368164,0.008479446
acid amino acid ligase activity,-0.219710912,0.003149186,0.006095218
carbon nitrogen ligase activity with glutamine as amido n donor,0,0,0
ligase activity forming carbon carbon bonds,0,0,0
ligase activity forming phosphoric ester bonds,0,0,0
atp hydrolysis activity,-0.47850169,0.012062152,0.011874884
endodeoxyribonuclease activity producing 5 phosphomonoesters,-0.206871669,0.002974662,0.005678216
endodeoxyribonuclease activity producing 3 phosphomonoesters,0,0,0
endoribonuclease activity producing 5 phosphomonoesters,-0.207292243,0.002932674,0.005464141
endoribonuclease activity producing 3 phosphomonoesters,0,0,0
endonuclease activity active with either ribo or deoxyribonucleic acids and producing 5 phosphomonoesters,-0.203204701,0.00299708,0.005891005
endonuclease activity active with either ribo or deoxyribonucleic acids and producing 3 phosphomonoesters,0,0,0
exoribonuclease activity producing 5 phosphomonoesters,0,0,0
oxidoreductase activity acting on the aldehyde or oxo group of donors,-0.431006572,0.006729414,0.009209637
g protein coupled acetylcholine receptor activity,-0.258645315,0.003108164,0.005869675
gaba receptor activity,-0.17666724,0.003080164,0.006000909
retinal binding,-0.407346673,0.006547124,0.009051563
nuclear receptor binding,3.258455626,0.006380836,0.009016285
desumoylase activity,0,0,0
galactoside binding,0,0,0
thiol oxidase activity,0,0,0
activin receptor activity,0,0,0
map kinase tyrosine serine threonine phosphatase activity,-0.290254776,0.003280334,0.006305957
myosin phosphatase activity,-0.267736588,0.003006268,0.005812683
myosin binding,-0.502656531,0.012926812,0.012467384
tbp class protein binding,3.51149968,0.00628423,0.008436786
n acylsphingosine amidohydrolase activity,0,0,0
peptide hormone binding,0,0,0
structural constituent of nuclear pore,0,0,0
snrna binding,0,0,0
u6 snrna binding,0,0,0
syntaxin 1 binding,-0.376568181,0.006400014,0.008471279
oxidative phosphorylation uncoupler activity,0,0,0
sodium channel regulator activity,0,0,0
chloride channel regulator activity,0,0,0
4 galactosyl n acetylglucosaminide 3 alpha l fucosyltransferase activity,0,0,0
nucleoside diphosphate phosphatase activity,0,0,0
single stranded dna helicase activity,0,0,0
sh3 domain binding,-0.621971302,0.015739798,0.014029261
phospholipid scramblase activity,0,0,0
triglyceride binding,-0.265375036,0.003239466,0.006404016
fibroblast growth factor binding,-0.386769397,0.008941722,0.009906994
nad dependent histone deacetylase activity,0,0,0
wnt protein binding,-0.523035891,0.009539964,0.010152198
dead h box rna helicase binding,0,0,0
semaphorin receptor activity,-0.203770694,0.00280441,0.005321717
aryl hydrocarbon receptor binding,0,0,0
vinculin binding,0,0,0
cdp alcohol phosphatidyltransferase activity,0,0,0
serine hydrolase activity,-1.05437097,0.05054441,0.024227156
histone lysine n methyltransferase activity,-0.386191494,0.007059852,0.010124128
alcohol dehydrogenase nad p plus activity,-0.237152571,0.00265802,0.005346853
alkane 1 monooxygenase activity,-0.209021133,0.003317834,0.006496157
3 hydroxyacyl coa dehydratase activity,0,0,0
guanyl nucleotide binding,-0.512042638,0.018492686,0.015336
gdp binding,-0.308655133,0.006230374,0.008230461
pyrimidine nucleotide binding,0,0,0
dna n glycosylase activity,0,0,0
myristoyltransferase activity,0,0,0
deoxynucleoside kinase activity,0,0,0
transmembrane receptor protein phosphatase activity,-0.38590554,0.006528562,0.008910372
transmembrane receptor protein kinase activity,-0.635373868,0.013403104,0.012454248
carbohydrate kinase activity,0,0,0
carbohydrate phosphatase activity,-0.225889174,0.003297484,0.0063194
nucleobase containing compound kinase activity,-0.402337011,0.006564018,0.00942995
nucleoside kinase activity,0,0,0
kinase regulator activity,-0.929365037,0.03539682,0.019870362
phosphatase regulator activity,-0.482038974,0.00644641,0.008373618
kinase activator activity,-0.684114573,0.018685024,0.014566309
kinase inhibitor activity,-0.279292689,0.002961,0.005517509
phosphatase activator activity,-0.348812588,0.00321254,0.006285725
phosphatase inhibitor activity,-0.256875872,0.002986316,0.006214348
deacetylase activity,-0.364741707,0.005932048,0.00784678
intermediate filament binding,-0.37732815,0.003775942,0.007171323
centromeric dna binding,0,0,0
cyclohydrolase activity,0,0,0
deaminase activity,-0.27115674,0.002890468,0.005791735
oxalate transmembrane transporter activity,-0.318216236,0.00291792,0.005492869
toxin transmembrane transporter activity,0,0,0
immunoglobulin receptor activity,0,0,0
ubiquitin like protein peptidase activity,0,0,0
deneddylase activity,0,0,0
ubiquitin like protein transferase activity,-0.622213559,0.01269774,0.011905462
nedd8 transferase activity,0,0,0
sumo transferase activity,0,0,0
procollagen proline dioxygenase activity,0,0,0
oxygen binding,-0.53243543,0.012752064,0.012155585
oxygen sensor activity,0,0,0
aspartic type endopeptidase inhibitor activity,-0.280190853,0.003135334,0.00608633
atpase coupled cation transmembrane transporter activity,-0.307161196,0.003837962,0.007513846
phospholipase a2 inhibitor activity,-0.22342552,0.003392738,0.006815417
growth factor binding,-0.820035954,0.027794312,0.018142268
isoprenoid binding,-0.69563039,0.018874458,0.014857686
retinol binding,-0.418571747,0.006349532,0.00833676
vitamin binding,-0.866348072,0.033287266,0.019434759
rrna binding,0,0,0
calcium channel inhibitor activity,0,0,0
ige binding,-0.246339139,0.003064098,0.006024613
igg binding,-0.331100384,0.00298277,0.005716605
immunoglobulin binding,-0.422143289,0.006009448,0.007910698
chloride channel inhibitor activity,0,0,0
potassium channel inhibitor activity,0,0,0
sodium channel inhibitor activity,0,0,0
protein phosphatase regulator activity,-0.269600686,0.003082102,0.006276327
kinesin binding,-0.531326082,0.009494976,0.011057195
kinase binding,1.570947391,0.068695724,0.026679618
phosphatase binding,-0.688948924,0.017986144,0.013130355
protein phosphatase binding,-0.641605746,0.018901756,0.015526289
protein domain specific binding,4.300249384,0.065377884,0.026620809
syntaxin binding,-0.487090271,0.009975242,0.010891702
structural constituent of myelin sheath,0,0,0
cytokine binding,-0.940364433,0.036991092,0.021109999
chemokine binding,-0.458792827,0.010062022,0.012057778
c c chemokine binding,-0.375836367,0.006236824,0.008851788
c x c chemokine binding,0,0,0
c x3 c chemokine binding,-0.204922666,0.002834996,0.00534346
interleukin 1 binding,0,0,0
diacylglycerol binding,0,0,0
passive transmembrane transporter activity,-1.200549996,0.059672846,0.026692638
active transmembrane transporter activity,-0.886818659,0.036128166,0.019753944
solute potassium antiporter activity,0,0,0
wide pore channel activity,-0.191118817,0.00281955,0.00533464
voltage gated channel activity,-0.477370139,0.011995634,0.012015067
gated channel activity,-0.844392033,0.031317116,0.019327653
ion gated channel activity,-0.492352646,0.006527668,0.008409964
potassium ion leak channel activity,-0.345465833,0.003630674,0.007238557
narrow pore channel activity,-0.342852935,0.003212124,0.006072936
voltage gated cation channel activity,-0.430743766,0.009910466,0.011098166
acetylcholine gated cation selective channel activity,0,0,0
glutamate gated calcium ion channel activity,0,0,0
serotonin gated cation selective channel activity,0,0,0
gaba gated chloride ion channel activity,0,0,0
active ion transmembrane transporter activity,-0.700622411,0.024034628,0.016406309
alanine transmembrane transporter activity,-0.157245898,0.002864346,0.005623969
macromolecule transmembrane transporter activity,-0.324339339,0.006181654,0.008483874
serine transmembrane transporter activity,0,0,0
mhc protein complex binding,-0.434619721,0.006483964,0.008959474
mhc class i protein complex binding,0,0,0
mhc class ii protein complex binding,-0.417020896,0.006005796,0.008190947
mhc class ib protein binding,0,0,0
extracellular matrix structural constituent conferring tensile strength,-0.714227032,0.02115108,0.015402777
extracellular matrix structural constituent conferring compression resistance,-0.465548434,0.008685316,0.009898682
extracellular matrix constituent conferring elasticity,-0.300093815,0.003186098,0.006051768
manganese ion binding,-0.356704517,0.006468328,0.008517773
benzodiazepine receptor binding,0,0,0
signaling receptor complex adaptor activity,-0.393991038,0.007149578,0.010202207
pdz domain binding,-0.327808049,0.003521604,0.006533104
low density lipoprotein particle binding,-0.223696342,0.00305959,0.005630803
semaphorin receptor binding,-0.299052558,0.003261668,0.00622522
lipoprotein particle receptor activity,-0.483253397,0.006158904,0.008245993
enzyme regulator activity,-0.64460345,0.111231454,0.033123394
nitric oxide synthase regulator activity,3.122387527,0.006906846,0.00924714
carbohydrate binding,-0.913917053,0.037175246,0.022688324
polysaccharide binding,-0.412226935,0.006617436,0.009600139
guanylate cyclase regulator activity,0,0,0
lim domain binding,0,0,0
lrr domain binding,0,0,0
clathrin binding,-0.368765802,0.006756858,0.009184306
structural constituent of skin epidermis,-0.594705538,0.013070852,0.012276415
testosterone dehydrogenase nad p activity,-0.21177482,0.003377036,0.006738459
protein serine threonine kinase inhibitor activity,0,0,0
protein tyrosine kinase inhibitor activity,0,0,0
protein tyrosine kinase activator activity,-0.389868712,0.006147692,0.008048073
transmembrane receptor protein tyrosine kinase activator activity,-0.409665528,0.006738732,0.009101893
receptor signaling protein tyrosine kinase activator activity,0,0,0
nuclear estrogen receptor binding,1.804179693,0.002751762,0.005452663
cyclin binding,-0.308067831,0.006518856,0.008468447
structural constituent of tooth enamel,0,0,0
protein phosphatase 2b binding,0,0,0
interleukin 17 receptor activity,-0.269055198,0.002833306,0.005364349
translation repressor activity,0,0,0
nuclear receptor coactivator activity,0,0,0
hemoglobin binding,-0.276616201,0.003097878,0.006138028
ankyrin binding,0,0,0
spectrin binding,-0.373712776,0.006835032,0.009619773
snorna binding,0,0,0
structural constituent of chromatin,0,0,0
triplet codon amino acid adaptor activity,0,0,0
hsp70 protein binding,-0.270340504,0.003076784,0.005906566
signaling receptor regulator activity,-1.602984819,0.105653372,0.034183338
signaling receptor inhibitor activity,-0.282757404,0.00605145,0.008245407
acetylcholine receptor inhibitor activity,0,0,0
cyclic nucleotide binding,0,0,0
camp binding,0,0,0
cgmp binding,0,0,0
adenyl nucleotide binding,-1.470532591,0.093126026,0.031530091
neurotransmitter receptor activity,-0.534952238,0.015377112,0.013640679
u1 snrna binding,0,0,0
u2 snrna binding,0,0,0
u4 snrna binding,0,0,0
pre mrna 5 splice site binding,0,0,0
pre mrna 3 splice site binding,0,0,0
protein macromolecule adaptor activity,-1.075090533,0.04512764,0.022814488
gtp dependent protein binding,0,0,0
beta 2 microglobulin binding,0,0,0
lipid antigen binding,0,0,0
tpr domain binding,0,0,0
mitochondrion targeting sequence binding,0,0,0
potassium ion binding,0,0,0
tat protein binding,0,0,0
receptor tyrosine kinase binding,-0.644792467,0.012572176,0.011669144
thiamine pyrophosphate binding,0,0,0
mismatched dna binding,0,0,0
filamin binding,0,0,0
troponin i binding,0,0,0
heat shock protein binding,-0.442517684,0.012369316,0.012133563
phosphatidylcholine binding,-0.307167233,0.006456734,0.008974701
translation initiation factor binding,0,0,0
protein tag,0,0,0
sodium ion binding,-0.266437624,0.003094468,0.005834266
chloride ion binding,-0.276589591,0.00306336,0.005796892
carboxylic acid binding,-1.191979002,0.055012534,0.023258408
l ascorbic acid binding,0,0,0
cobalamin binding,-0.289306183,0.003124204,0.006512837
alkali metal ion binding,-0.28646505,0.00348001,0.00677224
titin binding,-0.285975081,0.002860414,0.005596341
telethonin binding,0,0,0
