pathway,phnx_z_score,mean_path_score,sd_path_score
synthesis of epoxy eet and dihydroxyeicosatrienoic acids dhet,-0.210584058,0.00325299,0.005997558
synthesis of 5 eicosatetraenoic acids,-0.383732346,0.01314126,0.012329583
synthesis of leukotrienes lt and eoxins ex,-0.621030169,0.02431203,0.017361524
synthesis of lipoxins lx,-0.36140936,0.00987093,0.010240272
synthesis of 12 eicosatetraenoic acid derivatives,-0.329043095,0.00997206,0.011190206
arachidonic acid metabolism,-0.808301555,0.05388273,0.023781632
synthesis of 15 eicosatetraenoic acid derivatives,-0.405027014,0.01335597,0.012433664
ubiquinol biosynthesis,0,0,0
synthesis of 16 20 hydroxyeicosatetraenoic acids hete,0,0,0
hyaluronan metabolism,-0.359672592,0.0096253,0.009551186
hyaluronan biosynthesis and export,0,0,0
transcriptional activation of mitochondrial biogenesis,1.900255436,0.00899474,0.009196269
activation of ppargc1a pgc 1alpha by phosphorylation,-0.164578887,0.00287072,0.00510831
integrin cell surface interactions,-1.047783678,0.09236055,0.034062899
hyaluronan uptake and degradation,-0.370305546,0.0101614,0.010724657
abacavir transmembrane transport,-0.30082048,0.00666033,0.009109519
abacavir adme,-0.361610634,0.01020984,0.011697222
abacavir metabolism,-0.207668785,0.0034776,0.006826255
synthesis of prostaglandins pg and thromboxanes tx,-0.258335441,0.0063483,0.00781271
scavenging of heme from plasma,-0.736487961,0.04533812,0.020785296
dap12 interactions,-0.532258976,0.02080593,0.016206265
binding and uptake of ligands by scavenger receptors,-0.909428766,0.06544838,0.025244836
downregulation of tgf beta receptor signaling,-0.334214214,0.00949887,0.010050051
tgf beta receptor signaling activates smads,-0.597886517,0.03275417,0.019793338
tgf beta receptor signaling in emt epithelial to mesenchymal transition,-0.264569918,0.00639546,0.007693467
transcriptional activity of smad2 smad3 smad4 heterotrimer,-0.162092883,0.0030979,0.005477724
downregulation of smad2 3 smad4 transcriptional activity,-0.212864637,0.00355899,0.006337314
smad2 smad3 smad4 heterotrimer regulates transcription,-0.160774688,0.00314144,0.005793449
egfr transactivation by gastrin,-0.283636681,0.00643979,0.008037712
the retinoid cycle in cones daylight vision,0,0,0
visual phototransduction,-1.048767585,0.07106795,0.028154903
notch2 intracellular domain regulates transcription,-0.089909733,0.00295794,0.004870885
mucopolysaccharidoses,-0.21986029,0.00679014,0.00918829
anchoring fibril formation,-0.564711844,0.02016421,0.015112504
pi3k akt signaling in cancer,0.130929057,0.08395913,0.033765385
constitutive signaling by aberrant pi3k in cancer,0.324379804,0.07752925,0.028055847
crosslinking of collagen fibrils,-0.461229538,0.01920418,0.014448728
condensation of prophase chromosomes,-0.294641318,0.01234827,0.010209939
phosphate bond hydrolysis by nudt proteins,-0.187094369,0.00602637,0.007516902
signaling by type 1 insulin like growth factor 1 receptor igf1r,-0.788161673,0.04155491,0.021334341
metabolism of ingested semet sec mesec into h2se,-0.355997006,0.01316744,0.012408644
selenoamino acid metabolism,-0.388768477,0.01631987,0.013375236
dap12 signaling,-0.455945728,0.01662776,0.013966048
activation of gene expression by srebf srebp,1.431856801,0.01869019,0.016237525
shc related events triggered by igf1r,-0.415136016,0.01027534,0.011214011
retinoid cycle disease events,-0.249326096,0.00334052,0.006539709
the canonical retinoid cycle in rods twilight vision,-0.491089019,0.01288581,0.01149651
fc epsilon receptor fceri signaling,0.196742603,0.04558972,0.02211153
mastl facilitates mitotic progression,-0.234301447,0.0062763,0.007623939
separation of sister chromatids,-1.063201505,0.09712737,0.03160019
establishment of sister chromatid cohesion,0,0,0
cohesin loading onto chromatin,0,0,0
activation of the phototransduction cascade,-0.482135452,0.01308037,0.012217251
resolution of sister chromatid cohesion,-0.980011305,0.08991105,0.030694595
condensation of prometaphase chromosomes,-0.43701751,0.0194322,0.014123462
the phototransduction cascade,-0.595024031,0.01965925,0.014670416
interaction with cumulus cells and the zona pellucida,0,0,0
mitotic metaphase and anaphase,-1.222852583,0.12130198,0.034412962
oxidative stress induced senescence,0.809136459,0.0203576,0.01463585
senescence associated secretory phenotype sasp,0.733898968,0.02541896,0.015630271
cellular senescence,0.213361728,0.04231599,0.022000244
formation of senescence associated heterochromatin foci sahf,0,0,0
oncogene induced senescence,-0.322388409,0.00974428,0.010342431
dna damage telomere stress induced senescence,-0.351736279,0.01303974,0.011996886
trif mediated programmed cell death,0,0,0
cytosolic iron sulfur cluster assembly,-0.261418669,0.00332238,0.006091302
regulation of plk1 activity at g2 m transition,-0.597695117,0.0343371,0.018599951
signaling by leptin,-0.459519504,0.01015083,0.011165641
signaling by notch1 pest domain mutants in cancer,1.962368698,0.00680133,0.009238157
fbxw7 mutants and notch1 in cancer,0,0,0
acetylcholine neurotransmitter release cycle,-0.377114599,0.00726686,0.009458292
caspase mediated cleavage of cytoskeletal proteins,-0.358939715,0.00673187,0.009198954
insulin processing,-0.399778577,0.0136621,0.012912398
signaling by notch1 t 7 9 notch1 m1580 k2555 translocation mutant,0,0,0
stimuli sensing channels,-0.801327567,0.04485195,0.020730536
eph ephrin signaling,-0.681608824,0.02939687,0.016808571
signaling by notch1 hd domain mutants in cancer,0,0,0
role of lat2 ntal lab on calcium mobilization,-0.559578927,0.0232359,0.015647301
ficolins bind to repetitive carbohydrate structures on the target cell surface,-0.126193639,0.00267224,0.003583699
fceri mediated mapk activation,0.594629423,0.02629808,0.017308124
fceri mediated ca 2 mobilization,-0.536179214,0.02640171,0.017031078
fceri mediated nf kb activation,-0.481119188,0.0259662,0.016495289
pou5f1 oct4 sox2 nanog repress genes related to differentiation,3.254544985,0.01007786,0.010355408
pou5f1 oct4 sox2 nanog activate genes related to proliferation,6.614250683,0.01272917,0.011510122
notch2 activation and transmission of signal to the nucleus,0,0,0
peptide hormone metabolism,-0.150246056,0.07228198,0.02963126
nuclear envelope breakdown,-0.449325482,0.02525,0.015779207
activation of nima kinases nek9 nek6 nek7,-0.293697768,0.01293802,0.011774077
sumoylation,6.809917669,0.07640077,0.03046281
initiation of nuclear envelope ne reformation,-0.369546466,0.01358716,0.012521186
nuclear envelope ne reassembly,-0.471425173,0.02912219,0.017695682
laminin interactions,-0.754898085,0.04357206,0.022058686
syndecan interactions,-0.633198503,0.0264115,0.017579795
non integrin membrane ecm interactions,-0.944904491,0.07177938,0.028499579
ecm proteoglycans,-1.092855943,0.11095083,0.03613544
scavenging by class b receptors,-0.323538407,0.00996875,0.010504935
scavenging by class a receptors,-0.470243399,0.01754545,0.015088888
scavenging by class f receptors,0,0,0
sumo is conjugated to e1 uba2 sae1,0,0,0
sumo is transferred from e1 to e2 ube2i ubc9,0,0,0
sumo is proteolytically processed,0,0,0
sumoylation of dna damage response and repair proteins,-0.406469192,0.01829344,0.012949173
dex h box helicases activate type i ifn and inflammatory cytokines production,0,0,0
lrr flii interacting protein 1 lrrfip1 activates type i ifn production,0,0,0
regulation of innate immune responses to cytosolic dna,0,0,0
hdacs deacetylate histones,-0.110986753,0.00317948,0.005671668
pkmts methylate histone lysines,-0.278677679,0.00648129,0.008006705
hdms demethylate histones,-0.255762409,0.00633831,0.007969545
hats acetylate histones,0.678548912,0.00370388,0.007009252
rmts methylate histone arginines,-0.182912586,0.00610669,0.008127872
processing and activation of sumo,0,0,0
glycogen storage diseases,-0.17788997,0.00628056,0.008435327
sumoylation of transcription factors,5.578828098,0.01007829,0.011327058
sumoylation of ubiquitinylation proteins,-0.341677016,0.01322573,0.013070033
wnt ligand biogenesis and trafficking,-0.569317171,0.01989273,0.015057916
chromatin modifying enzymes,-0.242415123,0.03105094,0.019062095
irf3 mediated induction of type i ifn,0,0,0
trp channels,-0.513639204,0.01370551,0.012315084
defects in cobalamin b12 metabolism,0,0,0
defects in vitamin and cofactor metabolism,-0.355189158,0.00718424,0.009584302
detoxification of reactive oxygen species,-0.29065157,0.00612267,0.00709671
nuclear pore complex npc disassembly,-0.427449326,0.01958008,0.014177306
loss of function of smad2 3 in cancer,-0.308412143,0.00713937,0.00901187
signaling by tgf beta receptor complex in cancer,-0.29885521,0.0068257,0.008250484
glycogen synthesis,-0.221863349,0.00343094,0.006314427
defects in biotin btn metabolism,-0.336236039,0.00684777,0.009123858
regulation by c flip,0,0,0
regulation of hsf1 mediated heat shock response,-0.607542732,0.03739595,0.020979512
hsp90 chaperone cycle for steroid hormone receptors shr in the presence of ligand,4.474422842,0.02600652,0.016572748
hsf1 activation,-0.40102097,0.01659931,0.013339228
cellular response to heat stress,-0.662561965,0.04578237,0.022476947
attenuation phase,-0.390420769,0.01970071,0.015395467
hsf1 dependent transactivation,-0.541197253,0.0296038,0.017874814
notch hlh transcription pathway,-0.192367982,0.00315963,0.005872235
metabolism of polyamines,-0.382605482,0.01381381,0.012555518
apoptotic cleavage of cell adhesion proteins,-0.376905763,0.00912582,0.008558691
amino acid transport across the plasma membrane,-0.542444359,0.02370548,0.016214529
integrin signaling,-0.319946685,0.00645874,0.00874752
grb2 sos provides linkage to mapk signaling for integrins,-0.25781126,0.00378686,0.007279977
diseases associated with glycosaminoglycan metabolism,-0.745815778,0.04394239,0.021322142
defective b4galt7 causes eds progeroid type,-0.419482265,0.01874094,0.014186392
defective chst3 causes sedcjd,-0.305254336,0.0096695,0.010579702
defective chst14 causes eds musculocontractural type,-0.344599009,0.01002733,0.010410158
defective chsy1 causes tpbs,-0.332501708,0.00977993,0.010044851
defective chst6 causes mcdc1,-0.452810891,0.01898513,0.014189433
defective ext2 causes exostoses 2,-0.353693579,0.01009217,0.01058026
defective st3gal3 causes mct12 and eiee15,-0.474741154,0.0189094,0.013374446
defective b4galt1 causes b4galt1 cdg cdg 2d,-0.453790818,0.01825999,0.012560831
transcriptional regulation by tp53,0.173947856,0.10444521,0.032853466
p130cas linkage to mapk signaling for integrins,-0.242203697,0.00346454,0.006418317
signaling by gpcr,-2.068309664,0.37007892,0.065507077
class a 1 rhodopsin like receptors,-1.697315085,0.2085298,0.043863276
class b 2 secretin family receptors,-0.853269384,0.05190998,0.023521271
netrin 1 signaling,-0.571335659,0.01402748,0.012685153
nephrin family interactions,-0.368383678,0.00623457,0.007694613
semaphorin interactions,-0.766517674,0.04558025,0.021565387
l1cam interactions,-0.949112481,0.06656424,0.02602878
ncam signaling for neurite out growth,-0.847041606,0.05266772,0.024246412
peptide ligand binding receptors,-1.297288332,0.15216834,0.042232971
amine ligand binding receptors,-0.478842901,0.01510103,0.011488173
hormone ligand binding receptors,-0.252551649,0.00599786,0.007118781
dscam interactions,0,0,0
signaling by robo receptors,1.187800749,0.0413564,0.020848278
deactivation of the beta catenin transactivating complex,6.668935294,0.00967057,0.009616142
negative regulation of tcf dependent signaling by wnt ligand antagonists,-0.501875904,0.01922849,0.015219878
diseases associated with n glycosylation of proteins,-0.273702019,0.00335476,0.006228525
diseases of glycosylation,-1.088710796,0.09647345,0.032803431
myoclonic epilepsy of lafora,-0.182040138,0.00302936,0.005489778
dopamine clearance from the synaptic cleft,-0.142466239,0.00286047,0.00477636
cytosolic trna aminoacylation,0,0,0
trna aminoacylation,0,0,0
mitochondrial trna aminoacylation,0,0,0
tachykinin receptors bind tachykinins,-0.109440346,0.0027878,0.004365849
chemokine receptors bind chemokines,-0.86470544,0.06509875,0.026597207
recruitment of mitotic centrosome proteins and complexes,-0.548812731,0.02639232,0.017277879
recruitment of numa to mitotic centrosomes,-0.545280824,0.03330175,0.020726476
energy dependent regulation of mtor by lkb1 ampk,-0.416920343,0.01031728,0.011338569
atf4 activates genes in response to endoplasmic reticulum stress,-0.468212014,0.01378,0.012216688
atf6 atf6 alpha activates chaperones,2.184647508,0.00303617,0.005476321
perk regulates gene expression,-0.465885916,0.01663758,0.013946719
ire1alpha activates chaperones,0.830970968,0.00983636,0.010558299
unfolded protein response upr,0.993422655,0.03048427,0.019292624
atf6 atf6 alpha activates chaperone genes,1.668941258,0.00369952,0.006771047
transcriptional regulation of white adipocyte differentiation,3.356847919,0.03991176,0.021063879
regulation of insulin like growth factor igf transport and uptake by insulin like growth factor binding proteins igfbps,-1.208293588,0.10780196,0.035340716
glucagon like peptide 1 glp1 regulates insulin secretion,-0.412436096,0.01532256,0.012662713
olfactory signaling pathway,0.759171087,0.01332802,0.012568945
synthesis secretion and inactivation of glucagon like peptide 1 glp 1,0.506907144,0.01682909,0.013850485
transport of small molecules,-2.212989242,0.34807678,0.060084693
abc family proteins mediated transport,-0.573067369,0.03498579,0.019205054
nuclear receptor transcription pathway,14.78300317,0.04251515,0.021520313
beta catenin independent wnt signaling,1.143698665,0.04688716,0.023312819
vasopressin like receptors,-0.230063691,0.00332206,0.00626809
costimulation by the cd28 family,-0.795990465,0.03422816,0.019269276
receptor type tyrosine protein phosphatases,-0.437030072,0.01336591,0.012598469
cd28 co stimulation,-0.316705186,0.00700879,0.009752887
cd28 dependent pi3k akt signaling,-0.295545868,0.00636298,0.008265993
cd28 dependent vav1 pathway,-0.151801795,0.00290876,0.004866609
orexin and neuropeptides ff and qrfp bind to their respective receptors,0,0,0
ctla4 inhibitory signaling,-0.433559899,0.01039566,0.010692087
alpha oxidation of phytanate,-0.19502455,0.00288226,0.004575116
glyoxylate metabolism and glycine degradation,-0.497632358,0.01696692,0.013919754
beta oxidation of pristanoyl coa,-0.36886099,0.00953665,0.009723582
sumoylation of transcription cofactors,-0.191145818,0.00306342,0.005458764
pd 1 signaling,-0.640067822,0.02275651,0.015492905
cooperation of prefoldin and tric cct in actin and tubulin folding,-0.178632821,0.0068319,0.009751288
formation of tubulin folding intermediates by cct tric,-0.187600282,0.00671084,0.008639859
post chaperonin tubulin folding pathway,-0.206781015,0.00711757,0.009805397
beta oxidation of very long chain fatty acids,-0.228330967,0.0033547,0.006458607
folding of actin by cct tric,0,0,0
association of tric cct with target proteins during biosynthesis,-0.306875242,0.00890799,0.0088244
striated muscle contraction,-0.442618358,0.01943642,0.015061327
muscarinic acetylcholine receptors,-0.222348499,0.00321388,0.005864128
dopamine receptors,0,0,0
serotonin receptors,-0.135657379,0.00332995,0.006339132
adrenoceptors,-0.352090662,0.00655109,0.008523628
diseases associated with o glycosylation of proteins,-0.638199315,0.04110023,0.020636547
peroxisomal lipid metabolism,-0.511581624,0.01686725,0.013775417
signal regulatory protein family interactions,-0.299259942,0.00324134,0.006320057
protein folding,-0.603205906,0.03883433,0.020796099
eicosanoid ligand binding receptors,-0.340632596,0.01006083,0.010805865
leukotriene receptors,0,0,0
prostanoid ligand receptors,-0.381212096,0.01051724,0.010852856
nitric oxide stimulates guanylate cyclase,-0.400513388,0.01605606,0.012873627
adp signalling through p2y purinoceptor 12,-0.381006535,0.00981672,0.010489899
g beta gamma signalling through pi3kgamma,-0.436408248,0.01291619,0.012250433
rap1 signalling,-0.289072507,0.0061701,0.007714673
signal amplification,-0.493360086,0.01954064,0.014412678
prostacyclin signalling through prostacyclin receptor,-0.371526247,0.00941539,0.009677351
ephb mediated forward signaling,-0.411901233,0.01060422,0.011857746
epha mediated growth cone collapse,-0.448837455,0.01337811,0.011804073
ephrin signaling,-0.244208759,0.00336696,0.006375529
eph ephrin mediated repulsion of cells,-0.600667192,0.02440692,0.017275656
muscle contraction,-0.154400414,0.14747443,0.038111491
g protein beta gamma signalling,-0.463703807,0.01362646,0.013061053
trafficking of ampa receptors,-0.586821519,0.0205919,0.015783164
sema3a pak dependent axon repulsion,-0.227381666,0.00621722,0.007332253
sema3a plexin repulsion signaling by inhibiting integrin adhesion,-0.348849012,0.00999076,0.010665818
crmps in sema3a signaling,-0.310544173,0.00969223,0.010472681
acetylcholine regulates insulin secretion,-0.291161519,0.00624212,0.007734951
adrenaline noradrenaline inhibits insulin secretion,-0.529930164,0.02048972,0.01600158
regulation of lipid metabolism by pparalpha,4.012097179,0.04244401,0.020958114
circadian clock,4.429490485,0.03637888,0.020828834
free fatty acids regulate insulin secretion,-0.290887519,0.00656392,0.008504731
incretin synthesis secretion and inactivation,0.887571207,0.0208292,0.016472819
synthesis secretion and inactivation of glucose dependent insulinotropic polypeptide gip,1.634772489,0.01048356,0.011919971
sema4d in semaphorin signaling,-0.447606761,0.01273467,0.011404363
sialic acid metabolism,-0.143179847,0.00647282,0.008121394
sumoylation of sumoylation proteins,-0.317684645,0.010362,0.011432721
ca2 pathway,1.87931032,0.03024389,0.017642701
pcp ce pathway,-0.515618104,0.02016819,0.01547306
sumoylation of intracellular receptors,11.68880245,0.01911423,0.013798314
g alpha q signalling events,-1.331160119,0.13327901,0.037440282
g alpha 12 13 signalling events,-0.689904229,0.02951133,0.017308678
sema4d mediated inhibition of cell attachment and migration,-0.29448791,0.00596735,0.006850366
sema4d induced cell migration and growth cone collapse,-0.422709791,0.0099035,0.010653881
other semaphorin interactions,-0.499661136,0.02319883,0.016448808
trafficking of glur2 containing ampa receptors,-0.358491806,0.00677638,0.008776714
p2y receptors,-0.294883288,0.01003264,0.010725057
nucleotide like purinergic receptors,-0.313486712,0.01291093,0.012347987
platelet homeostasis,-0.771457369,0.04296878,0.021930933
reduction of cytosolic ca levels,-0.18511209,0.00354742,0.006738728
platelet calcium homeostasis,-0.397554983,0.01300512,0.012262757
cgmp effects,-0.401234904,0.01563459,0.011800045
g alpha s signalling events,-1.043324707,0.07440471,0.029544695
adp signalling through p2y purinoceptor 1,-0.459884383,0.01899238,0.01426963
g alpha i signalling events,-1.46895461,0.1712376,0.042620514
g alpha z signalling events,-0.595462283,0.02299687,0.015982322
dcc mediated attractive signaling,-0.201343882,0.00346932,0.006055908
netrin mediated repulsion signals,-0.308714697,0.00350706,0.006987228
caspase activation via dependence receptors in the absence of ligand,0,0,0
role of second messengers in netrin 1 signaling,-0.302550531,0.00357195,0.006187231
adherens junctions interactions,-0.476753068,0.01676639,0.013689246
ncam1 interactions,-0.785502329,0.04576746,0.021944505
lysosphingolipid and lpa receptors,0,0,0
opsins,0,0,0
calcitonin like ligand receptors,-0.307283556,0.00611984,0.00725662
tight junction interactions,-0.482416928,0.01673742,0.014815857
glucagon type ligand receptors,-0.513432346,0.01668921,0.013593242
class c 3 metabotropic glutamate pheromone receptors,0,0,0
nectin necl trans heterodimerization,0,0,0
cell cell junction organization,-0.704625429,0.03294303,0.01860993
synthesis secretion and deacylation of ghrelin,-0.433890628,0.01958488,0.015268548
regulation of insulin secretion,-0.758522119,0.04002675,0.020588391
transport of bile salts and organic acids metal ions and amine compounds,-0.852251044,0.0389029,0.019352162
bicarbonate transporters,-0.359755678,0.00994835,0.010697121
transport of inorganic cations anions and amino acids oligopeptides,-0.879778925,0.06076406,0.024897232
transport of vitamins nucleosides and related molecules,-0.414020796,0.01702585,0.013419253
slc mediated transmembrane transport,-1.297735505,0.12311177,0.035231964
metal ion slc transporters,-0.511516186,0.01035084,0.010695341
sodium calcium exchangers,-0.329032525,0.0065553,0.008282768
sodium proton exchangers,-0.305869161,0.00642664,0.007868201
arachidonate production from dag,0,0,0
cation coupled chloride cotransporters,0,0,0
small interfering rna sirna biogenesis,0,0,0
sirt1 negatively regulates rrna expression,0,0,0
ercc6 csb and ehmt2 g9a positively regulate rrna expression,0,0,0
multifunctional anion exchangers,-0.174462991,0.00316776,0.005260485
sodium coupled phosphate cotransporters,-0.212677503,0.00328426,0.006038532
sphingolipid metabolism,-0.516636065,0.0263627,0.017367545
activation of rac1,0,0,0
regulation of commissural axon pathfinding by slit and robo,-0.15580248,0.00320994,0.006097079
inactivation of cdc42 and rac1,0,0,0
organic anion transporters,0,0,0
role of abl in robo slit signaling,-0.176372858,0.00313756,0.005826066
thromboxane signalling through tp receptor,-0.397230978,0.01223268,0.010907206
deadenylation dependent mrna decay,-0.130071815,0.0031648,0.005649187
deadenylation of mrna,0,0,0
mrna decay by 3 to 5 exoribonuclease,-0.122305316,0.00317226,0.00606891
mrna decay by 5 to 3 exoribonuclease,0,0,0
gp1b ix v activation signalling,-0.320616251,0.00650997,0.00798453
vasopressin regulates renal water homeostasis via aquaporins,-0.634447355,0.02618565,0.016795168
passive transport by aquaporins,-0.470980004,0.01058935,0.011230519
platelet sensitization by ldl,-0.362616637,0.00613094,0.007586359
lysosome vesicle biogenesis,-0.349698092,0.01013686,0.010142635
golgi associated vesicle biogenesis,-0.289512284,0.00957075,0.010295763
sodium coupled sulphate di and tri carboxylate transporters,0,0,0
proton coupled monocarboxylate transport,0,0,0
fatty acids bound to gpr40 ffar1 regulate insulin secretion,-0.211121024,0.00352438,0.006841479
zinc transporters,-0.201058385,0.0029919,0.005182077
zinc efflux and compartmentalization by the slc30 family,0,0,0
recycling pathway of l1,-0.329407271,0.01578278,0.012363965
unblocking of nmda receptors glutamate binding and activation,-0.496011635,0.01631988,0.013547827
binding of tcf lef ctnnb1 to target gene promoters,4.874909944,0.00685916,0.008767514
depolymerisation of the nuclear lamina,-0.317705986,0.00935182,0.009165141
zinc influx into cells by the slc39 gene family,-0.214955251,0.00313782,0.005525894
na cl dependent neurotransmitter transporters,-0.515077688,0.01286766,0.011178236
creb1 phosphorylation through the activation of adenylate cyclase,-0.328165434,0.00969804,0.009897569
creb1 phosphorylation through the activation of camkii camkk camkiv cascasde,-0.328769601,0.00710403,0.009532603
creb1 phosphorylation through nmda receptor mediated activation of ras signaling,-0.426101625,0.01266491,0.011605002
activation of nmda receptors and postsynaptic events,-0.852145271,0.05741661,0.0237009
ras activation upon ca2 influx through nmda receptor,-0.344719415,0.00950862,0.010265218
free fatty acid receptors,-0.225881281,0.00346774,0.006940549
rsk activation,-0.23691091,0.0028643,0.004703456
formyl peptide receptors bind formyl peptides and many other ligands,-0.306276669,0.00974893,0.010444576
relaxin receptors,-0.219829626,0.003828,0.007451225
interaction between l1 and ankyrins,-0.727810479,0.02896505,0.017058081
signal transduction by l1,-0.361525521,0.0096403,0.010345881
smooth muscle contraction,-0.447141612,0.01680065,0.013822578
aquaporin mediated transport,-0.742443314,0.03403603,0.020238623
tak1 dependent ikk and nf kappa b activation,-0.335623479,0.0131398,0.011857931
type i hemidesmosome assembly,-0.63744715,0.02348402,0.016258634
biosynthesis of the n glycan precursor dolichol lipid linked oligosaccharide llo and transfer to a nascent protein,-0.386703597,0.01639056,0.01344844
synthesis of dolichyl phosphate,-0.278001001,0.00279484,0.004261999
asparagine n linked glycosylation,-0.973496591,0.07484631,0.027998362
synthesis of gdp mannose,0,0,0
synthesis of udp n acetyl glucosamine,-0.271801889,0.00638391,0.007777393
synthesis of substrates in n glycan biosythesis,-0.384499161,0.01661354,0.014105466
cell extracellular matrix interactions,0,0,0
regulation of cytoskeletal remodeling and cell spreading by ipp complex components,0,0,0
interleukin 1 family signaling,-0.696485617,0.04492105,0.022686829
cell junction organization,-0.974620277,0.0552891,0.022920824
nrcam interactions,-0.446326888,0.00986873,0.010437933
chl1 interactions,-0.430152187,0.01025318,0.01081752
neurofascin interactions,-0.365370385,0.00657464,0.008743566
interleukin 12 family signaling,-0.406479774,0.01411831,0.013477448
interleukin 17 signaling,1.20614662,0.01576428,0.012225479
interleukin 1 processing,-0.234931466,0.00390762,0.007694244
signaling by interleukins,0.257594609,0.22709999,0.049612878
other interleukin signaling,-0.328384727,0.00966669,0.010252273
mapk targets nuclear events mediated by map kinases,2.301878329,0.00606872,0.007598699
activated tak1 mediates p38 mapk activation,0,0,0
jnk c jun kinases phosphorylation and activation mediated by activated human tak1,0,0,0
activation of the ap 1 family of transcription factors,2.990243979,0.0033375,0.006140803
butyrate response factor 1 brf1 binds and destabilizes mrna,-0.118398047,0.00308474,0.00552999
auf1 hnrnp d0 binds and destabilizes mrna,-0.248927423,0.00688166,0.009808722
tristetraprolin ttp zfp36 binds and destabilizes mrna,-0.084251061,0.00282229,0.004656203
hur elavl1 binds and stabilizes mrna,0,0,0
regulation of mrna stability by proteins that bind au rich elements,-0.329267756,0.01062161,0.011393797
ksrp khsrp binds and destabilizes mrna,-0.110436922,0.00301672,0.005312716
ionotropic activity of kainate receptors,-0.216796897,0.00294158,0.005127287
activation of kainate receptors upon glutamate binding,-0.453481432,0.01299862,0.011794573
interleukin 2 family signaling,-0.561580144,0.02343482,0.015910142
transcriptional regulation of pluripotent stem cells,5.46360112,0.01573848,0.013745791
mitotic g2 g2 m phases,0.987036508,0.07559497,0.028727438
mitotic g1 phase and g1 s transition,-0.474775054,0.09751453,0.03547897
sumoylation of chromatin organization proteins,-0.318129435,0.0130618,0.012076217
thrombin signalling through proteinase activated receptors pars,-0.500052843,0.01959688,0.015012173
sumoylation of rna binding proteins,-0.341945728,0.01041432,0.010774575
asymmetric localization of pcp proteins,-0.298169987,0.00711185,0.009363283
sumoylation of dna replication proteins,-0.560357322,0.03001563,0.018855165
degradation of axin,-0.205661412,0.00367294,0.006772977
degradation of dvl,-0.1960485,0.00627424,0.008539928
disassembly of the destruction complex and recruitment of axin to the membrane,-0.126305848,0.00296133,0.005077595
regulation of fzd by ubiquitination,-0.35968758,0.00651,0.008118156
repression of wnt target genes,4.462255246,0.00697168,0.009553089
sumoylation of dna methylation proteins,-0.158919204,0.003229,0.005908663
sumoylation of immune response proteins,0,0,0
signaling by wnt in cancer,-0.346757335,0.00929296,0.009582955
signaling by ctnnb1 phospho site mutants,0,0,0
interconversion of nucleotide di and triphosphates,-0.407844676,0.01725111,0.013954111
presynaptic function of kainate receptors,-0.374683413,0.00947419,0.00975274
gpcr ligand binding,-1.779832513,0.26441503,0.055339494
defective galnt3 causes hftc,-0.350846294,0.01542528,0.012527651
defective lfng causes scdo3,0,0,0
defective c1galt1c1 causes tnps,-0.370849428,0.01299222,0.011897605
wnt5a dependent internalization of fzd4,-0.229125909,0.00371778,0.007322524
interleukin 3 interleukin 5 and gm csf signaling,-0.512078342,0.0162129,0.013284881
wnt5a dependent internalization of fzd2 fzd5 and ror2,-0.274159868,0.00572334,0.00646827
o linked glycosylation,-0.840908537,0.07147978,0.028195433
o glycosylation of tsr domain containing proteins,-0.501820039,0.02286778,0.015977401
mitophagy,0,0,0
pink1 prkn mediated mitophagy,0,0,0
uptake and function of anthrax toxins,0,0,0
ripk1 mediated regulated necrosis,-0.205821592,0.00617582,0.008919472
regulated necrosis,-0.272569316,0.00962815,0.010155765
vegfr2 mediated vascular permeability,-0.334258931,0.00619142,0.007274061
vegfr2 mediated cell proliferation,-0.300123672,0.00622889,0.007659809
miscellaneous transport and binding events,-0.490830559,0.01655624,0.013785287
positive epigenetic regulation of rrna expression,-0.211497715,0.00568214,0.006582293
b wich complex positively regulates rrna expression,-0.251472294,0.00624232,0.007763559
negative epigenetic regulation of rrna expression,-0.263018881,0.00668065,0.00825283
toxicity of botulinum toxin type d botd,-0.149787816,0.00650084,0.00861779
myogenesis,-0.259304355,0.00660651,0.008663603
diseases of immune system,-0.447365194,0.0195389,0.013767052
n glycan trimming in the er and calnexin calreticulin cycle,-0.195192158,0.00333372,0.00596192
dna methylation,-0.127080783,0.0028568,0.004460155
uptake and function of diphtheria toxin,0,0,0
uptake and actions of bacterial toxins,-0.324328197,0.01075592,0.012166441
signaling by lrp5 mutants,-0.290981253,0.00681244,0.008806203
signaling by rnf43 mutants,-0.257068443,0.00327612,0.00605333
caspase activation via extrinsic apoptotic signalling pathway,0,0,0
tnfr1 induced proapoptotic signaling,0,0,0
programmed cell death,-0.717673244,0.04630226,0.02298018
regulation of tnfr1 signaling,-0.023881552,0.00564903,0.007077848
tnfr1 induced nfkappab signaling pathway,-0.121841114,0.00663764,0.009501226
hedgehog ligand biogenesis,-0.353362551,0.00696144,0.009031631
signaling by hedgehog,0.800757872,0.04321659,0.023282206
synthesis of diphthamide eef2,0,0,0
mismatch repair,-0.283498801,0.00331058,0.00585745
signaling by retinoic acid,-0.681686191,0.04033658,0.022718049
release of hh np from the secreting cell,-0.29917345,0.00329444,0.006031418
ra biosynthesis pathway,-0.60730327,0.02571914,0.016316625
mitochondrial translation,-0.19727122,0.00348152,0.006597617
negative regulation of tcf dependent signaling by dvl interacting proteins,-0.203152735,0.00606012,0.007876438
