"gene","h_cent"
"PCDHGC3",36.1666666666667
"PRDM5",36.1666666666667
"PTPRB",36.1666666666667
"RASL11B",36.1666666666667
"SCML2",36.1666666666667
"SLC17A9",36.1666666666667
"SNUPN",36.1666666666667
"STX2",36.1666666666667
"TFF2",36.1666666666667
"TRIT1",36.1666666666667
"VGLL3",36.1666666666667
"APBB1IP",36.1666666666667
"ARHGAP33",36.1666666666667
"ASB9",36.1666666666667
"CAMK2B",36.1666666666667
"CPD",36.1666666666667
"KCNC4",36.1666666666667
"LRP5L",36.1666666666667
"MYBL2",36.1666666666667
"MYO1D",36.1666666666667
"PLEKHA2",36.1666666666667
"SETBP1",36.1666666666667
"TAPT1",36.1666666666667
"DBN1",36.1666666666667
"GPI",36.1666666666667
"HCG18",36.1666666666667
"ALDOC",36.1666666666667
"CAMK2N1",36.1666666666667
"CHMP6",36.1666666666667
"CLPP",36.1666666666667
"DLG5",36.1666666666667
"EFNB2",36.1666666666667
"HOXA6",36.1666666666667
"LZTS3",36.1666666666667
"MAP7D1",36.1666666666667
"PIP4K2B",36.1666666666667
"PTGER2",36.1666666666667
"TAF15",36.1666666666667
"TEX30",36.1666666666667
"TMEM8A",36.1666666666667
"TUBB6",36.1666666666667
"DDX43",36.1666666666667
"HS2ST1",36.1666666666667
"PLP2",36.1666666666667
"ALPL",36
"ANTXR1",36
"ARHGEF9",36
"FABP5",36
"FAM110B",36
"FAM89B",36
"IKZF3",36
"NPAS3",36
"ONECUT2",36
"P2RY1",36
"PIP5K1C",36
"PTGER3",36
"YIPF1",36
"ZFX",36
"ARHGDIB",36
"B4GALT3",36
"CALML5",36
"CBR1",36
"CDKN2A",36
"CRIP1",36
"CRYBG3",36
"ENOX1",36
"FAM135A",36
"FAM149A",36
"FUCA1",36
"H2AFJ",36
"IL7R",36
"KIAA1024",36
"PAQR5",36
"PIGK",36
"SIGMAR1",36
"ZNF480",36
"DCTD",36
"GFRA1",36
"GNAZ",36
"GOSR1",36
"HIST1H1B",36
"IRAK1",36
"R3HCC1",36
"RFX7",36
"TSPAN14",36
"TYRO3",36
"ZBTB48",36
"ATAT1",36
"BFAR",36
"DUSP8 /// LOC101927562",36
"HIST1H2AK",36
"JMJD7 /// JMJD7-PLA2G4B",36
"PDGFRB",36
"PTPRK",36
"RAB20",36
"SPDEF",36
"ZNF484",36
"ADNP2",36
"ARNT2",36
"BNC1",36
"CDK11A /// CDK11B",36
"DOT1L",36
"FAM114A1",36
"FAM50A",36
"GTF2H4",36
"HOXC10",36
"IER3",36
"LPCAT1",36
"MAP4K2",36
"RNF123",36
"RPP25",36
"RPUSD2",36
"SCD5",36
"SEMA3D",36
"SLC39A7",36
"SYNRG",36
"TMEM80",36
"ZNF467",36
"PEX6",36
"HIPK2",36
"SNHG3 /// SNORA73A",36
"ACKR3",35.8333333333333
"ADAMTS1",35.8333333333333
"DTX3",35.8333333333333
"FMNL1",35.8333333333333
"GRAMD1B",35.8333333333333
"KCNQ3",35.8333333333333
"KIAA0930",35.8333333333333
"LIPE",35.8333333333333
"MAPKAPK2",35.8333333333333
"ODAM",35.8333333333333
"RBM12B-AS1",35.8333333333333
"SP100",35.8333333333333
"YARS2",35.8333333333333
"ZNF22",35.8333333333333
"ABCA11P",35.8333333333333
"ARPIN",35.8333333333333
"GPR161",35.8333333333333
"IGBP1",35.8333333333333
"LY6D",35.8333333333333
"PGRMC1",35.8333333333333
"PYCARD",35.8333333333333
"SECTM1",35.8333333333333
"TIAM2",35.8333333333333
"CACNA2D1",35.8333333333333
"ENO2",35.8333333333333
"MPP6",35.8333333333333
"SPATA6",35.8333333333333
"ZMYM4",35.8333333333333
"FZD3",35.8333333333333
"HIST1H2AC",35.8333333333333
"RPF1",35.8333333333333
"SKIV2L",35.8333333333333
"SLC16A10",35.8333333333333
"BMP8A",35.8333333333333
"EFHD2",35.8333333333333
"ELAVL1",35.8333333333333
"GPS1",35.8333333333333
"HSF4",35.8333333333333
"HSPA1L",35.8333333333333
"KANK3",35.8333333333333
"KIAA0355",35.8333333333333
"KLF2",35.8333333333333
"LIMK1",35.8333333333333
"MICA",35.8333333333333
"PAPSS2",35.8333333333333
"PLLP",35.8333333333333
"RNH1",35.8333333333333
"SIM2",35.8333333333333
"STK24",35.8333333333333
"TSEN34",35.8333333333333
"WDR18",35.8333333333333
"CKLF",35.8333333333333
"PLXNA3",35.8333333333333
"SNIP1",35.8333333333333
"ABCA12",35.6666666666667
"ARHGEF38",35.6666666666667
"CD44",35.6666666666667
"CD6",35.6666666666667
"CD68 /// LOC101928634 /// SNORA67",35.6666666666667
"CROCCP3",35.6666666666667
"CYBRD1",35.6666666666667
"DLL3",35.6666666666667
"EDN3",35.6666666666667
"ENDOD1",35.6666666666667
"FAM105A",35.6666666666667
"FN1",35.6666666666667
"HUNK",35.6666666666667
"IGF1",35.6666666666667
"KIF17",35.6666666666667
"KRT4",35.6666666666667
"LAT2",35.6666666666667
"LDLRAP1",35.6666666666667
"MEG3",35.6666666666667
"METTL7A",35.6666666666667
"MFAP4",35.6666666666667
"NCK2",35.6666666666667
"QPRT",35.6666666666667
"SATB1",35.6666666666667
"SLC1A3",35.6666666666667
"SLC23A2",35.6666666666667
"THPO",35.6666666666667
"TM4SF1",35.6666666666667
"ADAMTS7",35.6666666666667
"CDIP1",35.6666666666667
"CXCL8",35.6666666666667
"EIF3I",35.6666666666667
"ERVMER34-1",35.6666666666667
"FAM171A1",35.6666666666667
"FBLN1",35.6666666666667
"HYDIN /// HYDIN2 /// LOC101930373",35.6666666666667
"IRF6",35.6666666666667
"LEPROTL1",35.6666666666667
"NEIL3",35.6666666666667
"NIPSNAP3B",35.6666666666667
"NKRF",35.6666666666667
"PEX5L",35.6666666666667
"RTCB",35.6666666666667
"SV2B",35.6666666666667
"ZDHHC3",35.6666666666667
"ZFPM2",35.6666666666667
"ZNF224",35.6666666666667
"DTX4",35.6666666666667
"GNAT2",35.6666666666667
"IQSEC2",35.6666666666667
"MAMLD1",35.6666666666667
"NBAS",35.6666666666667
"PLCL2",35.6666666666667
"PPIF",35.6666666666667
"SETD1B",35.6666666666667
"XIST",35.6666666666667
"PLXNB3",35.6666666666667
"ABHD8",35.6666666666667
"BRSK2",35.6666666666667
"CLK2",35.6666666666667
"CRLF3",35.6666666666667
"CTIF",35.6666666666667
"DMTN",35.6666666666667
"EN2",35.6666666666667
"ENG",35.6666666666667
"LIF",35.6666666666667
"S1PR2",35.6666666666667
"SCCPDH",35.6666666666667
"TM6SF1",35.6666666666667
"USP18",35.6666666666667
"PRR34",35.6666666666667
"SENP3",35.5833333333333
"ANO1",35.5
"CES2",35.5
"CHM",35.5
"CHRM3",35.5
"COL16A1",35.5
"CRIM1 /// LOC101929500",35.5
"DAAM2",35.5
"HOXB6",35.5
"IFI6",35.5
"ITGA1",35.5
"KLK11",35.5
"LIN7A",35.5
"LRRC75B",35.5
"MAP2K6",35.5
"PDE6B",35.5
"POLR2E",35.5
"PORCN",35.5
"PRSS8",35.5
"PTBP2",35.5
"RNF11",35.5
"SLC25A17",35.5
"ASRGL1",35.5
"CCDC22",35.5
"CEP72",35.5
"CNTLN",35.5
"COLQ",35.5
"DACT1",35.5
"EPHX2",35.5
"GPC4",35.5
"HTR7",35.5
"MTMR7",35.5
"NKX3-1",35.5
"NOTCH3",35.5
"OVGP1",35.5
"PRR16",35.5
"TARBP1",35.5
"TTC38",35.5
"ARHGEF10L",35.5
"CACNB1",35.5
"GRTP1",35.5
"HSD17B10",35.5
"NT5DC2",35.5
"RET",35.5
"SRM",35.5
"TAF1",35.5
"TPM2",35.5
"AATF",35.5
"EFNB1",35.5
"MED1",35.5
"MT1F",35.5
"RNF39",35.5
"AK6",35.5
"APOM",35.5
"CDKN2B",35.5
"DCUN1D1",35.5
"DGCR2",35.5
"FAM86C1",35.5
"FOXC1",35.5
"IPO9",35.5
"JMJD7-PLA2G4B /// PLA2G4B",35.5
"MYO19",35.5
"NFATC1",35.5
"NTN1",35.5
"P2RX5",35.5
"P2RX6",35.5
"SLC27A3",35.5
"TAP1",35.5
"TLE2",35.5
"TRIM26",35.5
"VARS",35.5
"ZNF423",35.5
"AASDHPPT",35.3333333333333
"ANK2",35.3333333333333
"CHRD",35.3333333333333
"EPHX1",35.3333333333333
"HOXC6",35.3333333333333
"IVD",35.3333333333333
"KDELC1",35.3333333333333
"MPZL1",35.3333333333333
"MYOM1",35.3333333333333
"OLFML2B",35.3333333333333
"SCN2B",35.3333333333333
"SEMA4G",35.3333333333333
"SIRT7",35.3333333333333
"SLC13A3",35.3333333333333
"SORL1",35.3333333333333
"SOX5",35.3333333333333
"TIMP4",35.3333333333333
"ZNF358",35.3333333333333
"ELAVL2",35.3333333333333
"GPT",35.3333333333333
"RTCA",35.3333333333333
"TNC",35.3333333333333
"ALG9",35.3333333333333
"BBS7",35.3333333333333
"ITM2C",35.3333333333333
"KCNC2",35.3333333333333
"PDE10A",35.3333333333333
"PLA2G1B",35.3333333333333
"ACACA",35.3333333333333
"AGRN",35.3333333333333
"ATRNL1",35.3333333333333
"HIST1H2BC /// HIST1H2BE /// HIST1H2BF /// HIST1H2BG /// HIST1H2BI",35.3333333333333
"RPH3AL",35.3333333333333
"TIMM22",35.3333333333333
"YTHDC1",35.3333333333333
"ADRA2A",35.3333333333333
"CCHCR1",35.3333333333333
"DDX60",35.3333333333333
"DUSP7",35.3333333333333
"FZD9",35.3333333333333
"HMOX2",35.3333333333333
"ITGA2B",35.3333333333333
"ITPK1",35.3333333333333
"NETO2",35.3333333333333
"OCLN",35.3333333333333
"POLR2C",35.3333333333333
"SALL2",35.3333333333333
"SLC4A3",35.3333333333333
"SNTA1",35.3333333333333
"DNAL4",35.3333333333333
"ADAMTS6",35.1666666666667
"AMPH",35.1666666666667
"ARTN",35.1666666666667
"BTN2A2",35.1666666666667
"C1QTNF1",35.1666666666667
"COL3A1",35.1666666666667
"CXXC4",35.1666666666667
"FLRT3",35.1666666666667
"FUT5",35.1666666666667
"GJA1",35.1666666666667
"GPD1",35.1666666666667
"GPM6A",35.1666666666667
"ILKAP",35.1666666666667
"LAMA4",35.1666666666667
"MEF2C",35.1666666666667
"NOVA1",35.1666666666667
"NTRK1",35.1666666666667
"OLFML3",35.1666666666667
"PHACTR1",35.1666666666667
"PLCB2",35.1666666666667
"PLXNA1",35.1666666666667
"PRELP",35.1666666666667
"RYR3",35.1666666666667
"SP140L",35.1666666666667
"THAP3",35.1666666666667
"ZNF528",35.1666666666667
"BEND5",35.1666666666667
"CA9",35.1666666666667
"CYTH4",35.1666666666667
"GNG13",35.1666666666667
"ZNF710",35.1666666666667
"AMIGO3 /// GMPPB",35.1666666666667
"CTSF",35.1666666666667
"GNG10",35.1666666666667
"GRM2",35.1666666666667
"NCAM1",35.1666666666667
"PITPNM3",35.1666666666667
"PLXNC1",35.1666666666667
"SOX9",35.1666666666667
"SYNGR1",35.1666666666667
"NTAN1",35.1666666666667
"SNTB2",35.1666666666667
"ARMCX1",35.1666666666667
"CMPK1",35.1666666666667
"ELL2",35.1666666666667
"FOXJ1",35.1666666666667
"METTL2B",35.1666666666667
"MLLT1",35.1666666666667
"NAE1",35.1666666666667
"NKX6-1",35.1666666666667
"RFNG",35.1666666666667
"SLC5A2",35.1666666666667
"STK39",35.1666666666667
"TCEAL1",35.1666666666667
"YWHAE",35.1666666666667
"ZNF267",35.1666666666667
"ZNF675",35.1666666666667
"APOOL",35.1666666666667
"PIK3C3",35.1666666666667
"ACSF2",35
"ARMCX6",35
"ARNTL2",35
"ATRX",35
"CYP4F12",35
"DMC1",35
"FAM45A /// FAM45B",35
"JAKMIP2",35
"MIER2",35
"SCN9A",35
"SGCB",35
"TNFSF9",35
"TWF2",35
"WNT5A",35
"AKIP1",35
"ARHGAP8 /// PRR5-ARHGAP8",35
"ARL6IP5",35
"ASGR1",35
"CA4",35
"CAPN9",35
"CCNA1",35
"DGKI",35
"ERBB4",35
"F3",35
"HS3ST3A1",35
"POLB",35
"PRR5L",35
"TMEM50A",35
"CLDN1",35
"COL6A2",35
"COMMD4",35
"DNAJC8",35
"GLI2",35
"NPAS2",35
"PARVA",35
"PTPRN",35
"RGS14",35
"SHANK1",35
"SLC6A9",35
"DDRGK1",35
"PRPF8",35
"RNF5",35
"AP2A2",35
"ASAP3",35
"ATP6V1G2-DDX39B /// DDX39B /// SNORD84",35
"BAK1",35
"DLK2",35
"FLT1",35
"HCK",35
"MAPK11",35
"MARCKSL1",35
"MOSPD1",35
"NEDD9",35
"OXTR",35
"PDE3B",35
"PHKA1",35
"PRPF31",35
"PSMB9",35
"SERPINA5",35
"TFPT",35
"USP46",35
"CCDC169-SOHLH2 /// SOHLH2",35
"KIF13B",35
"ABCA1",34.8333333333333
"ADRA1D",34.8333333333333
"AFF3",34.8333333333333
"EPB41L3",34.8333333333333
"GGT1 /// GGT2 /// GGTLC1 /// GGTLC2",34.8333333333333
"HOXB2",34.8333333333333
"MSX1",34.8333333333333
"PFKFB1",34.8333333333333
"REEP2",34.8333333333333
"RHCG",34.8333333333333
"RORA",34.8333333333333
"SPRR1B",34.8333333333333
"ST8SIA1",34.8333333333333
"STC1",34.8333333333333
"UNC119",34.8333333333333
"ZBTB16",34.8333333333333
"AGTR1",34.8333333333333
"BID",34.8333333333333
"CYB5R3",34.8333333333333
"DPYSL3",34.8333333333333
"DUSP9",34.8333333333333
"POF1B",34.8333333333333
"SLC5A3",34.8333333333333
"TNFSF15",34.8333333333333
"ADAMTSL3",34.8333333333333
"ARHGEF40",34.8333333333333
"FAM96B",34.8333333333333
"MTMR3",34.8333333333333
"PEA15",34.8333333333333
"PLEKHF1",34.8333333333333
"PTPRU",34.8333333333333
"UNC13A",34.8333333333333
"MICB",34.8333333333333
"PAM16",34.8333333333333
"CYP2J2",34.8333333333333
"DNAH6",34.8333333333333
"DPH2",34.8333333333333
"DSC2",34.8333333333333
"EDN1",34.8333333333333
"EGFL8 /// PPT2 /// PPT2-EGFL8",34.8333333333333
"FGFR3",34.8333333333333
"GGNBP2",34.8333333333333
"GTF2F1",34.8333333333333
"GUCY1A2",34.8333333333333
"HRAS",34.8333333333333
"MMP11",34.8333333333333
"MSH5 /// MSH5-SAPCD1 /// SAPCD1",34.8333333333333
"MSH5-SAPCD1 /// SAPCD1",34.8333333333333
"MT1X",34.8333333333333
"PADI2",34.8333333333333
"QDPR",34.8333333333333
"TPPP",34.8333333333333
"VAMP7",34.8333333333333
"ZC3H7B",34.8333333333333
"ABCF1",34.8333333333333
"HSPA6",34.8333333333333
"KRT10",34.8333333333333
"ACTN2",34.6666666666667
"CLDN22 /// WWC2",34.6666666666667
"DLGAP1",34.6666666666667
"EMP3",34.6666666666667
"ERAP2",34.6666666666667
"IL16",34.6666666666667
"LCK",34.6666666666667
"MAGIX",34.6666666666667
"NR2E3",34.6666666666667
"PCSK1N",34.6666666666667
"PECAM1",34.6666666666667
"RASL10A",34.6666666666667
"SORBS2",34.6666666666667
"CERK",34.6666666666667
"CST5",34.6666666666667
"DNASE1L3",34.6666666666667
"FOLH1",34.6666666666667
"HHEX",34.6666666666667
"LDOC1",34.6666666666667
"MAPK8IP2",34.6666666666667
"OLR1",34.6666666666667
"PRKX",34.6666666666667
"PTPRJ",34.6666666666667
"RFPL1S",34.6666666666667
"S100A12",34.6666666666667
"SERPINB9",34.6666666666667
"SYN2",34.6666666666667
"TDRD1",34.6666666666667
"UPK3A",34.6666666666667
"WIF1",34.6666666666667
"CALD1",34.6666666666667
"GPATCH3",34.6666666666667
"HMGN5",34.6666666666667
"PILRA",34.6666666666667
"RELN",34.6666666666667
"RNF111",34.6666666666667
"TFB1M",34.6666666666667
"FSCN2",34.6666666666667
"HCP5",34.6666666666667
"ASCL2",34.6666666666667
"B4GALT2",34.6666666666667
"CXADR",34.6666666666667
"DGCR6L",34.6666666666667
"ENDOU",34.6666666666667
"HES2",34.6666666666667
"NPPC",34.6666666666667
"PARVB",34.6666666666667
"RBFOX2",34.6666666666667
"RBP4",34.6666666666667
"SSPN",34.6666666666667
"TBC1D22B",34.6666666666667
"UBR7",34.6666666666667
"WNT7B",34.6666666666667
"ZBP1",34.6666666666667
"BCAT1",34.5
"BMP2",34.5
"HOXC4",34.5
"KIF1A",34.5
"MYOZ3",34.5
"SEMA6D",34.5
"TSPAN5",34.5
"ARGLU1",34.5
"CADM4",34.5
"CSF1R",34.5
"FAM155B",34.5
"JPH2",34.5
"PRPS1",34.5
"RAVER2",34.5
"RECK",34.5
"SNTB1",34.5
"UTP20",34.5
"CTC1",34.5
"FAT4",34.5
"GRIK4",34.5
"IL21R",34.5
"MSTO1 /// MSTO2P",34.5
"MYO7A",34.5
"NFIX",34.5
"NUAK1",34.5
"S100A6",34.5
"TCEAL4",34.5
"BDH1",34.5
"BTBD7",34.5
"C6orf47",34.5
"CWC25",34.5
"MORC4",34.5
"PHF2",34.5
"XKR8",34.5
"AGO4",34.5
"CDK5R1",34.5
"CNOT3",34.5
"GCNT4",34.5
"MAPT",34.5
"MYT1",34.5
"POU3F1",34.5
"RING1",34.5
"RNF122",34.5
"TMEM50B",34.5
"VWA7",34.5
"ZBTB18",34.5
"ZMYND10",34.5
"HOXD1",34.5
"C16orf45",34.4166666666667
"ABCA8",34.3333333333333
"CDR2L",34.3333333333333
"CYTIP",34.3333333333333
"GBP2",34.3333333333333
"HOXC5",34.3333333333333
"IL6",34.3333333333333
"ITGA9",34.3333333333333
"KIAA1614",34.3333333333333
"LOXL2",34.3333333333333
"RARB",34.3333333333333
"SGK2",34.3333333333333
"SLC8A1",34.3333333333333
"TAT",34.3333333333333
"TULP4",34.3333333333333
"FOXO4",34.3333333333333
"GFRA3",34.3333333333333
"HLA-DRB6",34.3333333333333
"KCNQ4",34.3333333333333
"RGS17",34.3333333333333
"SNTG2",34.3333333333333
"SPX",34.3333333333333
"TSPAN2",34.3333333333333
"CACNA1G",34.3333333333333
"CAMK1D",34.3333333333333
"CKAP4",34.3333333333333
"CPNE7",34.3333333333333
"HIF3A",34.3333333333333
"IL11",34.3333333333333
"MID2",34.3333333333333
"PART1",34.3333333333333
"PLCB3",34.3333333333333
"WDR70",34.3333333333333
"ZBTB44",34.3333333333333
"IFI35",34.3333333333333
"SLC22A18",34.3333333333333
"WDR46",34.3333333333333
"BNIP3",34.3333333333333
"DNAJC28",34.3333333333333
"EFNB3",34.3333333333333
"FOXF1",34.3333333333333
"GBAP1",34.3333333333333
"GDNF",34.3333333333333
"GPX3",34.3333333333333
"KLK13",34.3333333333333
"LSM2",34.3333333333333
"NME4",34.3333333333333
"PRH1 /// PRH1-PRR4 /// PRH2",34.3333333333333
"RAP1GAP2",34.3333333333333
"RHOT1",34.3333333333333
"RYBP",34.3333333333333
"SSRP1",34.3333333333333
"ST14",34.3333333333333
"STON1",34.3333333333333
"TAS2R14",34.3333333333333
"ZNF512B",34.3333333333333
"ATP6AP2",34.3333333333333
"LMAN1",34.3333333333333
"PLS3",34.3333333333333
"KLF13",34.25
"ALDH1L1",34.1666666666667
"ARL4D",34.1666666666667
"BHLHE41",34.1666666666667
"BTN3A3",34.1666666666667
"CEACAM6",34.1666666666667
"GAS1",34.1666666666667
"HRH1",34.1666666666667
"KIF25",34.1666666666667
"MYBPC1",34.1666666666667
"NES",34.1666666666667
"OASL",34.1666666666667
"PPP2R2A",34.1666666666667
"SLA",34.1666666666667
"SMOX",34.1666666666667
"BTN2A1",34.1666666666667
"CHORDC1",34.1666666666667
"CKMT2",34.1666666666667
"CXorf57",34.1666666666667
"FHL1",34.1666666666667
"GABRD",34.1666666666667
"GPR68",34.1666666666667
"H1F0",34.1666666666667
"ICAM2",34.1666666666667
"MAGEH1",34.1666666666667
"MYO1F",34.1666666666667
"PELI2",34.1666666666667
"SOCS6",34.1666666666667
"SPA17",34.1666666666667
"ZDHHC11 /// ZDHHC11B",34.1666666666667
"KCNK7",34.1666666666667
"NFRKB",34.1666666666667
"NOC2L",34.1666666666667
"TRPV4",34.1666666666667
"FAM69A",34.1666666666667
"FTL",34.1666666666667
"INTS3",34.1666666666667
"IVL",34.1666666666667
"MMP17",34.1666666666667
"AATK",34.1666666666667
"CDK7",34.1666666666667
"CEP170 /// CEP170P1",34.1666666666667
"ELOVL4",34.1666666666667
"FAN1",34.1666666666667
"IRF7",34.1666666666667
"IRS2",34.1666666666667
"KLF15",34.1666666666667
"LAMC3",34.1666666666667
"LMNB2",34.1666666666667
"LPGAT1",34.1666666666667
"MRM1",34.1666666666667
"PCMTD2",34.1666666666667
"PTPN3",34.1666666666667
"ZNHIT3",34.1666666666667
"CBX6",34.1666666666667
"CASK",34.0833333333333
"ADM",34
"AK5",34
"ANPEP",34
"ATP8A2",34
"DHRS2",34
"ITGAM",34
"LRRC36",34
"MMP2",34
"MROH7",34
"NUPR1",34
"SLPI",34
"BIN3",34
"CSF2RB",34
"F5",34
"HPGD",34
"MST1R",34
"PEG10",34
"PROCR",34
"TLL1",34
"BATF3",34
"HAS1",34
"PRPS2",34
"C1orf116",34
"CXCL2",34
"XK",34
"CSF1",34
"CTBS",34
"DDAH2",34
"FKBPL",34
"KDELR3",34
"NDUFA3",34
"PDLIM3",34
"SH3BGRL3",34
"LY6E",34
"PUS3",34
"ALOX12P2",33.8333333333333
"AVIL",33.8333333333333
"BRD7",33.8333333333333
"CCDC28B",33.8333333333333
"DNAH17",33.8333333333333
"DOK5",33.8333333333333
"KDR",33.8333333333333
"MTMR1",33.8333333333333
"NOS3",33.8333333333333
"BTBD2",33.8333333333333
"CD34",33.8333333333333
"CMAHP",33.8333333333333
"MED27",33.8333333333333
"NACA2",33.8333333333333
"UNC5C",33.8333333333333
"ZC4H2",33.8333333333333
"ZNF804A",33.8333333333333
"ACSL4",33.8333333333333
"FAM182B /// FAM27B /// FAM27C",33.8333333333333
"GPM6B",33.8333333333333
"NRG1",33.8333333333333
"PBXIP1",33.8333333333333
"SPOCK1",33.8333333333333
"XYLT1",33.8333333333333
"TNS4",33.8333333333333
"A4GALT",33.8333333333333
"ARL4C",33.8333333333333
"DUSP14",33.8333333333333
"IL12A",33.8333333333333
"JADE3",33.8333333333333
"JPH3",33.8333333333333
"KCTD17",33.8333333333333
"P2RX5-TAX1BP3 /// TAX1BP3",33.8333333333333
"PCSK1",33.8333333333333
"SLURP1",33.8333333333333
"SMARCB1",33.8333333333333
"TIMP3",33.8333333333333
"DCTN3",33.8333333333333
"MAPK12",33.8333333333333
"ABCA4",33.6666666666667
"BTN2A3P",33.6666666666667
"CD36",33.6666666666667
"KCNK3",33.6666666666667
"KLK10",33.6666666666667
"NCF2",33.6666666666667
"PGF",33.6666666666667
"STEAP1B",33.6666666666667
"TANC2",33.6666666666667
"TSHZ2",33.6666666666667
"AGPAT4",33.6666666666667
"ARMCX2",33.6666666666667
"CAMK4",33.6666666666667
"CD70",33.6666666666667
"COLEC11",33.6666666666667
"IGLV6-57",33.6666666666667
"LUZP2",33.6666666666667
"NOV",33.6666666666667
"NPY5R",33.6666666666667
"PLAT",33.6666666666667
"RNF208",33.6666666666667
"SCN7A",33.6666666666667
"TNFRSF11A",33.6666666666667
"VAMP5",33.6666666666667
"ARHGAP29",33.6666666666667
"FAM131B",33.6666666666667
"PTPN7",33.6666666666667
"SCN2A",33.6666666666667
"VWA1",33.6666666666667
"ZNF91",33.6666666666667
"ZNF93",33.6666666666667
"BBOX1",33.6666666666667
"CARS",33.6666666666667
"DECR2",33.6666666666667
"PSMB3",33.6666666666667
"GPR27",33.6666666666667
"HS6ST1",33.6666666666667
"IMPG1",33.6666666666667
"KCTD12",33.6666666666667
"NDUFA6",33.6666666666667
"PHKG1",33.6666666666667
"RPS9",33.6666666666667
"SOCS7",33.6666666666667
"TUBGCP5",33.6666666666667
"BEX4",33.6666666666667
"ABCB1",33.5
"ADIPOQ",33.5
"CXCL13",33.5
"CXCL9",33.5
"DGKG",33.5
"TNIP3",33.5
"CCRL2",33.5
"CPA4",33.5
"FXYD5",33.5
"HEATR3",33.5
"ID4",33.5
"MYOT",33.5
"RIPPLY3",33.5
"ZNF506",33.5
"ANK1",33.5
"LIPG",33.5
"PRDM16",33.5
"RAP1GAP",33.5
"FBXO3",33.5
"NAP1L4",33.5
"PELO",33.5
"SPC25",33.5
"ATF6B",33.5
"BAIAP2L2",33.5
"CCDC177",33.5
"EDA",33.5
"F2R",33.5
"IGFBP7",33.5
"NLRP1",33.5
"RAMP3",33.5
"TSPAN6",33.5
"UGT8",33.5
"UPK3B",33.5
"PDPR",33.5
"ABHD17A",33.5
"MR1",33.5
"BRD1",33.5
"ASMTL",33.4166666666667
"AR",33.3333333333333
"NR2F1",33.3333333333333
"EBI3",33.3333333333333
"GFRA2",33.3333333333333
"KLK1",33.3333333333333
"KRT13",33.3333333333333
"RAB15",33.3333333333333
"RNF128",33.3333333333333
"RYR1",33.3333333333333
"SAMD14",33.3333333333333
"SSUH2",33.3333333333333
"TNFSF10",33.3333333333333
"WFDC1",33.3333333333333
"CALCR",33.3333333333333
"CHRNA3",33.3333333333333
"ECM1",33.3333333333333
"FHOD3",33.3333333333333
"KCNJ8",33.3333333333333
"NOS2",33.3333333333333
"PROC",33.3333333333333
"S100A9",33.3333333333333
"STAT5A",33.3333333333333
"ZNF222",33.3333333333333
"COL7A1",33.3333333333333
"LMO1",33.3333333333333
"TNFSF13",33.3333333333333
"ADRA2B",33.3333333333333
"AVEN",33.3333333333333
"B2M",33.3333333333333
"C2",33.3333333333333
"CD99",33.3333333333333
"CRYBB2P1",33.3333333333333
"FBXO2",33.3333333333333
"GABBR1",33.3333333333333
"LIMD2",33.3333333333333
"MAPK13",33.3333333333333
"RNF144A",33.3333333333333
"TAPBP",33.3333333333333
"TPST2",33.3333333333333
"TYW1",33.3333333333333
"APOBEC3B",33.3333333333333
"ZMAT4",33.25
"ARHGAP15 /// LOC101928361",33.1666666666667
"COL8A2",33.1666666666667
"CSF3R",33.1666666666667
"IL10",33.1666666666667
"IL1R2",33.1666666666667
"KCNN3",33.1666666666667
"KLHL3",33.1666666666667
"NOTCH2",33.1666666666667
"OR7A5",33.1666666666667
"PLEKHS1",33.1666666666667
"PTGDS",33.1666666666667
"SLC6A16",33.1666666666667
"SMO",33.1666666666667
"SPTLC3",33.1666666666667
"ZFHX4",33.1666666666667
"EMILIN2",33.1666666666667
"HIST1H2BH",33.1666666666667
"IL32",33.1666666666667
"R3HDM4",33.1666666666667
"RGN",33.1666666666667
"SMAD9",33.1666666666667
"VIPR2",33.1666666666667
"ZNF611",33.1666666666667
"ADORA3",33.1666666666667
"GPX2",33.1666666666667
"NID2",33.1666666666667
"SEMA3A",33.1666666666667
"HIST1H2AD /// HIST1H3A /// HIST1H3B /// HIST1H3C /// HIST1H3D /// HIST1H3E /// HIST1H3F /// HIST1H3G /// HIST1H3H /// HIST1H3I /// HIST1H3J",33.1666666666667
"HIST1H2AL",33.1666666666667
"INPP5J",33.1666666666667
"PLTP",33.1666666666667
"SKA1",33.1666666666667
"DVL1",33.1666666666667
"FSTL4",33.1666666666667
"GPC3",33.1666666666667
"LAMP3",33.1666666666667
"PPP6R2",33.1666666666667
"PTPRD",33.1666666666667
"RASSF7",33.1666666666667
"RNF126",33.1666666666667
"SEMA3G",33.1666666666667
"SLC16A2",33.1666666666667
"TRIM5",33.1666666666667
"TRPC6",33.1666666666667
"DCTN6",33.1666666666667
"PLA2G7",33.1666666666667
"CYFIP1",33.0833333333333
"DHRS9",33
"FXYD6",33
"GABRB3",33
"POU5F1B",33
"WT1",33
"ZNF334",33
"ABCB4",33
"ITGB3",33
"ZNF112",33
"CYP26A1",33
"DGCR9",33
"IDI2-AS1",33
"SLC7A5",33
"TTC28",33
"DEFB1",33
"PLCXD1",33
"SYT11",33
"ABCC1",33
"ARHGEF10",33
