787,1,,,,,,,,,,,,,,,,
0.11,0.59,0.63,0.34,0.28,-0.44,-0.08,-0.71,-0.34,0.25,0.08,-0.04,0.41,-0.12,-0.21,-0.4,-0.18,-0.18
-0.48,-0.2,0.22,0.54,0.13,0.38,-0.2,-0.09,-0.34,0.14,0,0.29,0.44,-0.09,0,0.03,-0.41,-0.37
0.4,0.33,0.22,0.11,-0.04,0.02,0.05,-0.43,-0.08,-0.14,-0.1,0.34,0.05,-0.22,-0.33,-0.18,-0.12,0.11
-0.21,-0.22,-0.44,0.22,0.74,1.19,0.95,0.51,0.43,0.08,-0.38,-0.46,-0.44,-0.43,-0.11,-0.43,-0.47,-0.53
-0.41,-0.54,0.49,0.38,0.01,0.33,0.1,0.07,-0.07,-0.26,-0.01,-0.01,0.05,-0.22,0.18,0.01,-0.02,-0.09
-0.94,-0.54,-0.78,-0.74,-1.13,-0.68,0.36,0.56,1.16,0.78,0.43,0.14,-0.19,-0.42,0.09,0.42,0.55,0.94
-0.29,0.84,0.09,0.32,0.05,-0.08,-0.25,-0.29,-0.11,-0.17,0.34,0.17,0.2,-0.17,0.11,0.07,-0.51,-0.32
-0.45,-0.45,-0.65,-0.38,0.12,0.58,0.2,-0.16,-0.45,-0.76,-0.33,0.26,0.58,0.3,0.66,0.07,0.51,-0.11
0.04,-0.13,0.84,1.03,0.32,0.07,-0.1,-0.35,-0.41,-0.17,-0.12,0.31,0.09,-0.13,-0.24,-0.31,-0.49,-0.24
0.05,-0.54,-0.35,0.2,-0.04,-0.32,-0.11,-0.19,0.03,0.43,0.36,0.23,0.07,0.1,-0.19,0.12,-0.15,0.29
1.87,-0.59,-0.26,0.05,0.18,0.26,0.43,-0.4,-0.34,-0.45,-0.88,0.02,0.19,0.19,0.35,0.27,-0.3,-0.4
2.95,0.45,-0.4,-0.66,-0.59,-0.38,-0.76,-0.57,-0.47,-0.38,0.4,0.36,0.22,0.13,-0.09,0.21,-0.32,-0.09
-0.58,-0.58,-0.25,-0.35,0.1,0.09,0.36,0.07,-0.1,-0.58,-0.61,-0.04,0.3,0.17,0.3,0.17,0.32,0.64
-0.38,0.16,0.28,0.19,0.16,-0.09,-0.05,-0.29,-0.45,-0.15,-0.01,0.58,0.35,0.04,-0.05,-0.13,0.04,-0.21
-0.7,-0.17,0.63,0.64,0.13,0.13,-0.07,-0.3,-0.11,-0.23,0.3,0.51,0.28,-0.07,0.1,-0.12,-0.38,-0.42
-0.46,0.12,-0.06,-0.76,-0.7,-0.79,-0.2,-0.06,0.82,0.36,0.68,-0.13,0.2,-0.32,0.04,0.57,0.17,0.53
-0.43,0.15,0.3,0.05,0.07,-0.02,0.33,0.26,-0.41,-0.41,-0.4,0.03,0.05,0.2,-0.16,0.37,-0.31,-0.08
-0.74,-0.84,-0.56,-0.69,-0.22,0.41,0.54,0.6,0.4,0.37,-0.04,-0.29,-0.3,-0.15,0.16,0.23,0.48,0.64
-0.23,-0.48,-0.46,-0.14,0.34,0.13,0.56,-0.01,0.06,-0.02,-0.48,-0.14,0.22,0.06,0.19,0.18,0.22,0.01
0.17,0.16,0.17,0.38,0.47,-0.07,0.04,0.04,-0.3,-0.31,-0.1,-0.22,-0.03,-0.27,0.2,0,-0.23,-0.06
0.39,-0.14,0.28,0.13,0.19,-0.03,0.03,-0.44,-0.59,-0.42,-0.03,0.14,0.35,-0.08,0.35,-0.01,0.19,-0.33
-0.42,-0.42,-0.31,0.11,-0.03,0.36,0.18,0.01,0.11,0.24,-0.1,-0.24,0.03,-0.18,0.23,0.24,-0.1,-0.14
0.03,0.49,0.24,-0.34,0.32,-0.15,0.08,0.01,0.1,-0.15,0.08,-0.63,-0.08,-0.08,0.1,-0.27,-0.23,0.4
-0.2,-0.18,0.07,0.06,-0.09,0.12,-0.02,0.21,0.1,0.43,0.06,0.29,0.01,-0.28,-0.32,-0.15,-0.02,-0.08
-0.21,0.46,0.34,0.81,0,0.18,-0.37,-0.24,-0.14,-0.34,0.03,0.26,0.32,-0.14,-0.19,-0.16,-0.28,-0.34
-0.49,-0.1,-0.79,-0.12,-0.67,0.14,-0.04,0.24,0.23,0.28,0.1,0.04,0.06,0.04,0.26,0.25,0.36,0.23
-0.5,-0.2,-0.48,-0.29,-0.39,-0.2,-0.06,-0.35,0.05,0.11,0.14,0.31,0.32,0.16,0.42,0.2,0.31,0.43
-1.22,-0.74,1.34,1.5,0.63,0.29,-0.55,-0.65,-0.76,-0.88,0.69,1.25,0.62,-0.01,-0.36,-0.04,-0.55,-0.55
-0.4,-0.57,0.28,0.44,0.71,0.23,-0.03,-0.42,-0.28,-0.3,0.44,0.14,0.37,0.06,0.19,0.02,-0.57,-0.3
-0.32,-0.24,0.31,0.11,-0.67,-1.01,-0.56,0.13,0.33,1.08,0.61,0.69,0.14,-0.39,-0.67,0.22,-0.37,0.6
-0.25,0.17,0.5,0.11,-1.11,-0.41,-1.14,-1.14,0.2,0.98,0.79,0.62,-0.06,-0.27,-0.57,0.01,-0.07,0.5
-0.23,-0.18,0.12,0.02,-0.31,-0.09,-0.48,0.15,0.35,-0.07,0.9,0.28,-0.17,-0.2,-0.04,0.23,-0.35,0.07
-0.18,0.75,0.09,-0.12,-0.1,-0.04,-0.43,-0.41,-0.14,0.14,0.07,0.31,0.22,0.91,-0.71,-0.2,-0.18,0.03
-0.58,-0.42,-0.14,1.2,0.25,0.04,-0.2,0.01,-0.33,0.01,0.22,0.32,-0.12,-0.05,-0.12,0.28,-0.22,-0.14
0.09,0.45,0.21,-0.93,-0.93,0.25,0.14,0.34,0.34,0.05,-0.6,0.07,0.21,0.07,-0.26,0.14,-0.02,-0.24
-0.26,-0.69,0.01,0.01,0.1,0.48,-0.01,0.11,-0.07,-0.19,0.13,-0.09,0.08,-0.15,0.31,-0.09,0.46,-0.11
-0.02,0.24,-0.21,-0.64,0.12,0.14,0.76,0.09,0.12,0.09,-0.14,-0.19,-0.08,-0.33,0.02,0.12,-0.02,-0.08
-0.13,-0.03,0.34,-0.09,0.13,0.28,0.79,0.22,0.15,-0.19,-0.35,-0.08,-0.41,-0.47,-0.18,0.11,-0.01,-0.1
-0.14,0.47,0.07,-0.12,0.05,0.05,0.51,-0.09,-0.16,-0.07,-0.31,-0.12,0.07,-0.25,0.17,0.04,0.01,-0.19
0.01,0.01,0.17,-0.14,-0.04,0.3,1.17,0.66,0.27,-0.36,0.19,-0.26,-0.09,-1.07,0.07,-0.58,0.07,-0.34
0.07,0.38,0,-0.08,-0.08,0.1,0.26,0.09,0.27,0.27,0.03,-0.1,-0.26,-0.48,-0.48,-0.08,0.02,-0.21
0.16,-0.2,0.24,-0.08,0.12,0.78,1.01,0.6,0.56,0.08,-0.14,-0.57,-0.51,-0.89,-0.25,-0.46,-0.02,-0.42
-0.28,1.07,0,-0.03,-0.43,0.63,0.41,0.41,-0.2,0.19,-0.49,0.19,-0.12,-0.43,-0.36,0.03,-0.17,-0.03
0.05,-0.3,0.01,-0.34,-0.19,0.23,0.78,0.66,0.71,-0.45,0.32,-0.55,-0.4,-0.58,0.13,0.46,-0.24,-0.31
-0.36,0.69,0.22,-0.55,-1.01,0.58,0.66,0.74,0.27,-0.21,-0.08,-0.21,-0.49,-0.53,-0.1,0.53,-0.16,0
-0.09,-0.02,0.14,-0.32,0.05,-0.05,0.1,0.1,0.11,-0.09,0.17,-0.24,-0.02,-0.26,0.17,-0.12,0.16,0.2
0.04,0,0.19,0.12,-0.08,0.09,-0.05,0.16,0.02,-0.11,0,0.02,-0.13,-0.15,0,0.16,-0.24,-0.04
2.36,2.35,2.3,2.11,1.75,0.76,0.16,0.27,0.11,-1.02,-0.57,-1.53,-1.36,-1.59,-1.44,-1.32,-1.74,-1.59
2.06,1.36,0.59,-0.8,-0.76,-1.8,-1.03,-1.3,0.12,0.87,1.17,0.34,0.44,-0.76,-0.36,-0.98,0.33,0.49
-0.35,-0.12,0.14,0.47,-0.02,0.32,-0.16,-0.09,-0.27,0.21,0.03,0.18,0.05,-0.05,-0.2,0.22,-0.23,-0.12
0.11,-0.27,0.07,0.02,0.11,0.11,0.15,0.11,0.02,-0.16,-0.08,-0.11,-0.03,-0.25,0.11,-0.11,0.25,-0.06
0.03,-0.31,-0.14,0.44,0.47,-0.07,0.05,-0.49,-0.05,-0.31,0.08,0.11,0.19,0.05,0.1,-0.05,0.08,-0.19
-2.29,-2.29,0.77,1.6,0.53,0.55,-0.38,-0.54,-1.08,-0.94,0.07,1.35,1.02,1,0.2,-0.04,-0.97,-0.87
-0.23,-0.23,-0.66,-0.86,-0.44,-0.25,0.59,0.28,0.71,0.32,-0.14,-0.25,-0.03,-0.36,0.03,0.13,0.74,0.44
-0.33,-0.11,0.06,0.12,0.37,0.15,0.51,0.1,0.12,-0.21,-0.51,-0.48,-0.04,-0.51,0.32,-0.08,0.41,0.12
-0.05,0.02,-0.17,0.26,-0.35,0.23,-0.37,0.06,0.27,-0.18,0.32,-0.06,0.15,-0.08,-0.17,0.19,-0.15,0.09
-0.04,-0.04,-0.38,-0.22,0.2,-0.1,0.43,0.25,-0.08,-0.24,-0.47,-0.06,0.04,-0.06,0.13,0.28,0.04,0.28
-0.65,-0.81,0.24,0.26,0.11,-0.04,-0.01,-0.43,-0.4,-0.78,-0.23,0.45,0.76,0.69,0.59,0.65,-0.33,-0.09
-0.24,-0.21,-0.15,-0.08,-0.03,-0.03,0.54,-0.02,0.05,-0.28,-0.51,-0.21,0.06,-0.24,0.38,0.24,0.29,0.42
-0.61,-0.66,0.56,0.92,1.06,0.09,0.01,-0.73,-0.75,-0.49,0.05,0.7,0.7,-0.13,0.09,-0.23,-0.39,-0.21
-0.72,-0.85,0.54,1.04,0.84,0.24,-0.64,-0.83,-0.36,-0.7,0.99,1.08,0.64,0.18,-0.05,0.03,-0.76,-0.66
-0.13,0.65,-0.56,-0.95,-0.02,0.45,1.03,-0.12,-0.12,-0.1,-0.04,-0.2,-0.33,-0.33,0.33,0.35,0.14,-0.05
-0.38,1,-0.3,-0.16,-0.51,0.35,0.22,0.6,0.32,-0.04,-0.07,-0.23,-0.28,-0.4,-0.38,0,0.08,0.19
-0.93,-0.86,-0.46,-1.19,-0.8,-0.26,0.55,0.73,0.99,0.64,0.34,0.15,-0.57,-0.39,0.45,0.63,0.14,0.83
-0.24,-0.13,-0.15,-0.1,0.37,0.26,0.56,0.56,-0.11,-0.32,-0.48,-0.08,0.1,-0.23,0.35,0.15,0.23,-0.17
0.1,0.05,0.58,0.51,0.22,0.14,-0.04,-0.01,-0.12,-0.39,-0.07,0.31,-0.07,-0.22,-0.41,-0.07,-0.24,-0.27
0.09,-0.27,0.35,0.09,0.15,0.28,0.19,-0.18,0.11,-0.01,-0.11,-0.5,-0.05,-0.22,0.08,-0.18,0.19,0.19
-1.98,-0.61,-0.08,-0.93,-0.61,-0.88,0.66,0.52,1.44,0.85,0.63,-0.39,-0.14,-0.7,0.24,-0.06,1.15,0.89
-0.07,0.65,0.03,-0.36,-0.14,0.01,0.03,-0.39,0.23,0.18,-0.03,0.25,-0.05,-0.01,-0.23,-0.08,-0.03,0.01
-0.34,-0.42,-0.22,-0.04,-0.49,0.06,-0.28,0.1,0.26,0.57,0.38,0.24,0.04,-0.26,-0.02,0.29,-0.16,0.28
-0.46,-0.21,0.62,0.34,0.28,0.07,0.17,-0.19,-0.33,-0.13,-0.4,0.17,0.18,-0.08,-0.17,-0.03,-0.37,0.55
-0.27,-0.39,-0.39,-0.27,-0.44,-0.35,-0.17,-0.08,0.34,0.61,0.56,0.09,0.13,-0.03,0.16,0.45,-0.19,0.24
-0.2,-0.67,0.13,0.1,0.38,0.44,0.05,-0.28,-0.26,0.1,-0.11,0.16,0,-0.03,0.17,0.1,0.1,-0.2
-0.27,-0.25,-0.11,-0.21,0.07,0.32,0.36,0.51,0.38,-0.25,-0.09,-0.41,-0.21,-0.15,0.1,0.19,0.04,-0.02
-0.44,-0.76,-0.7,-0.65,-0.14,-0.1,0.44,0.22,0.42,0.15,0.13,0.06,0.11,0.15,0.21,0.3,0.41,0.18
-0.79,-0.15,0.57,0.64,-0.29,0.13,-0.62,-0.36,-0.35,0.27,0.39,0.7,0.38,0.21,-0.03,-0.05,-0.38,-0.25
-0.1,-0.66,0.26,0.5,0.54,-0.01,0.17,-0.44,-0.31,-0.09,0.12,0.37,0.25,0.15,-0.04,-0.17,-0.13,-0.42
1.03,0.85,0.63,-0.45,-0.86,-2.06,-1.39,-1.29,-0.76,0.17,1.18,1.12,1.12,0.92,0.65,-0.34,-0.27,-0.27
-0.01,0.13,0.09,0.64,0.06,0.34,0.35,-0.1,-0.17,-0.33,-0.35,0.01,0.18,0.15,0.02,-0.12,-0.63,-0.26
-0.41,-0.61,-0.74,-0.5,0.24,0.05,0.5,0.24,0.29,0.3,-0.23,-0.13,-0.08,-0.13,0.39,0.21,0.39,0.22
-0.32,-0.56,-0.56,0.25,0.25,0.25,0.4,0.07,-0.13,-0.05,-0.23,0.13,0.37,-0.03,0.23,-0.08,0.07,-0.11
-0.71,0.05,-0.12,0.64,-0.02,0.43,-0.31,-0.73,-0.56,-0.4,-0.05,0.36,0.63,0.35,0.54,0.14,0.01,-0.23
0.04,0.62,0.44,0.13,0.18,-0.07,0.09,-0.33,0.1,-0.15,-0.04,-0.2,0.03,-0.4,0.1,-0.55,0.27,-0.24
1.83,-0.5,-0.24,-0.26,-0.26,0.1,-0.32,-1.03,-0.83,0.64,0.92,0.74,0.46,0.14,-0.22,-0.5,-0.28,-0.39
-0.23,-0.23,-0.37,0,-0.02,0.31,0.08,0.33,0.31,-0.13,-0.13,-0.17,0.11,-0.06,0.01,0.32,-0.07,-0.07
-0.99,-0.24,-0.74,-0.44,-0.67,-0.01,-0.95,-0.39,-0.44,1.14,1.99,0.87,0.36,0.28,-0.07,0.16,-0.05,0.2
0.11,-0.32,0.21,-0.14,0.22,0.03,0.37,-0.01,0.13,-0.28,0.14,-0.01,-0.12,-0.09,0.16,0.06,-0.06,-0.4
0.52,0.15,0.33,-0.11,0.29,-0.44,0.11,-0.12,-0.12,-0.14,-0.22,0.12,-0.12,-0.24,0.16,-0.2,-0.3,0.2
-0.76,-0.05,0.18,0.57,0.29,0.26,0.03,-0.13,-0.11,0.04,-0.08,0.31,0.21,0.1,-0.15,-0.29,-0.3,-0.13
-0.15,-0.51,-0.71,-0.74,-0.36,0.1,0.45,0.36,0.39,-0.07,-0.15,-0.3,-0.41,-0.21,0.41,0.87,0.45,0.58
-0.78,-0.52,0.26,0.2,0.48,0.48,0.27,0.01,-0.29,-0.61,-0.29,0.04,0.31,0.17,0.35,-0.02,0.07,-0.11
-0.2,-0.11,0.28,0.44,0.5,0.06,0,-0.1,-0.36,-0.32,0.41,-0.07,-0.09,-0.18,0.22,-0.07,-0.07,-0.41
0.02,-0.44,-0.01,0.41,0.25,0.05,0.12,-0.05,-0.18,-0.05,-0.01,0.26,0.18,-0.1,-0.22,-0.15,0.08,-0.15
0.23,0.14,0.1,-0.15,-0.03,0.04,0.46,0.09,0.01,-0.14,-0.31,-0.26,-0.03,-0.49,0.29,-0.14,0.33,-0.15
-0.07,-0.46,0.41,0.16,0.58,-0.07,0.45,0.04,0.07,-0.07,-0.08,-0.28,-0.09,-0.08,0.16,-0.35,0.02,-0.35
0.21,-0.4,-0.14,-0.2,0.02,-0.17,0.36,0.24,0.17,-0.06,-0.06,-0.04,-0.07,-0.17,0.13,0.14,0.11,-0.07
0.74,0.23,0.46,0.36,0.52,0.05,0.37,0.11,-0.37,-0.57,-0.45,-0.33,0.02,-0.34,0.13,-0.27,-0.07,-0.57
0.05,2.27,0.31,-0.04,-0.27,-0.19,-0.5,-0.86,-0.57,0.03,-0.16,0.07,0.01,-0.14,0.16,0.03,-0.14,-0.06
-1.35,-0.86,-0.22,-0.38,-0.65,-0.79,0.02,0.6,1.38,1.59,1.03,0.99,0.11,-0.39,-0.86,-0.41,-0.2,0.41
-1.59,-0.73,-0.23,-0.1,-0.49,-0.49,-0.02,0.71,1.48,1.25,1.5,0.71,0.24,-0.38,-0.57,-0.66,-0.62,0
-0.11,-0.33,-0.43,-0.74,-0.88,-1.2,-0.18,0.3,1.64,0.89,0.9,0.27,0.05,-0.29,-1.09,0.32,0.41,0.47
-0.76,-1,-0.4,-0.62,-0.51,-1,-0.12,0.87,1.47,1.4,1.12,0.71,0,-0.5,-0.78,-0.23,-0.2,0.55
-0.85,-0.43,0.27,0.08,0.44,-0.1,-0.43,-0.05,0.25,0.27,0.27,0.99,0.86,0.33,0.2,0.06,-0.93,-0.96
-0.56,-0.61,-0.41,-0.46,0.12,-0.04,0.65,0.27,0.66,0.16,0.33,-0.04,0.11,-0.07,-0.02,-0.09,-0.02,0.03
0.02,-0.48,0.16,0.54,0.54,-0.03,0.14,-0.29,-0.33,-0.12,-0.1,0.04,0.32,-0.17,-0.1,-0.08,-0.1,0.02
0.04,0.45,0.91,0.46,0.2,-0.29,-0.53,-0.51,-0.23,-0.2,0.73,0.44,-0.02,-0.64,-0.4,-0.67,0,0.25
-0.46,0.85,-0.03,-0.46,-1.7,-1.18,-2.24,-1.53,-1,1.59,2.53,2.03,1.35,0.15,0.1,-0.53,0.02,0.51
0.19,1.21,0.66,-0.05,-0.85,-1.71,-1.51,-1.51,-0.61,1.03,2.18,1.43,0.92,0.03,-0.12,-0.57,-0.78,0.05
-0.63,-0.63,-0.65,-0.6,-0.63,0,-0.02,0.37,0.64,0.82,0.54,0.1,-0.28,-0.13,-0.09,0.63,0.01,0.54
-0.28,-0.52,-0.64,-0.67,-0.33,-0.31,0.45,0.33,0.72,0.54,0.17,0.1,-0.08,-0.36,-0.1,0.18,0.27,0.52
-1.33,-0.69,-0.48,0.15,0.2,0.63,0.39,0.44,0.09,0.05,0.06,0.09,0.12,0.17,-0.05,0.32,-0.08,-0.09
-0.26,-0.86,-0.33,-0.56,-0.23,-0.61,0.43,0.36,0.88,0.34,0.55,-0.37,-0.23,-0.53,0.17,-0.05,1.04,0.27
-0.61,-0.1,0.66,0.97,0.21,-0.17,-0.38,-0.44,-0.59,-0.23,0.61,0.68,0.41,-0.33,-0.35,0.42,-0.38,-0.38
-0.29,-0.66,-0.09,0.07,0.57,0.3,0.53,-0.18,-0.07,-0.37,-0.23,0.16,0.3,0.23,0.24,0.14,-0.35,-0.31
-0.43,-0.35,0.12,0.8,0.52,0.35,0.34,-0.21,-0.35,-0.56,-0.16,0.22,0.41,0.02,0.1,-0.07,-0.17,-0.56
-0.33,-0.37,-0.03,0.27,0.65,0.23,0.36,-0.23,-0.29,-0.12,-0.17,0.28,0.46,0.16,0.07,-0.19,-0.46,-0.31
-0.75,2.01,0.06,0.86,0.5,-0.3,-0.35,-0.33,-0.22,-0.77,0.15,0.6,0.59,-0.04,0.07,-0.66,-0.82,-0.6
-0.39,-0.58,1.08,1.21,0.52,-0.33,-0.58,-0.08,-1.02,0.51,0.11,0.34,0.39,0.1,-0.47,-0.05,-0.53,-0.24
0.84,-0.52,0.48,0.58,0.87,0.23,-0.19,-0.65,-0.44,-0.5,0.02,0.32,0.43,0.08,0.04,-0.56,-0.33,-0.72
-1.15,-0.86,1.21,1.62,1.12,0.16,-0.44,-0.93,-1.23,-0.62,0.62,1.3,1.08,0.27,0.04,-0.51,-0.8,-0.89
-0.19,-0.34,0.37,0.37,0.41,-0.12,0.08,-0.07,-0.07,-0.05,-0.02,0.15,0.3,-0.4,-0.07,-0.32,0.15,-0.19
0.54,0.54,0.2,0.26,-0.25,0.16,-0.23,-0.23,-0.06,-0.08,0.06,-0.06,0.29,-0.19,-0.08,-0.1,-0.12,-0.1
0.6,1.03,0.88,0.79,0.31,-0.1,0.06,-0.15,-0.36,-0.27,-0.33,-0.11,-0.25,-0.61,-0.39,-0.4,-0.35,-0.35
-0.8,0.01,0.86,0.84,0.51,0.14,-0.4,-0.64,-0.8,0.41,0.88,0.75,0.46,-0.27,-0.1,-0.23,-0.42,-1.21
0.1,-0.4,0.03,-0.2,0.29,-0.24,0.33,-0.18,0.1,-0.16,0.12,-0.06,0.29,-0.29,0.21,0.03,0.15,-0.1
-0.68,-0.3,0.91,0.89,0.99,0.94,0.61,0.1,0.5,0.07,0.3,-0.57,-0.72,-0.7,-0.68,-0.79,-0.23,-0.63
0.46,-0.29,1.06,0.98,0.9,0.26,-0.23,-1.28,-1.44,-1.46,-0.54,0.83,1.03,0.95,0.82,-0.32,-0.52,-1.23
-0.04,-0.2,-0.43,-0.76,-0.58,-0.2,-0.53,-0.83,-0.76,-0.04,0.5,1.34,1.21,0.47,0.71,0.42,0.42,-0.29
-0.73,-1.06,-0.79,-0.02,0.16,0.44,0.03,0.11,-0.2,-1.26,-0.37,0.03,0.67,0.68,0.87,0.95,0.45,0.05
-0.27,-0.1,0.36,0.12,0.31,-0.19,0.14,-0.34,-0.14,-0.16,-0.01,0.01,0.31,-0.12,0.2,-0.16,0.28,-0.23
-0.14,0.15,-0.59,-1.46,-0.5,-1.38,-0.46,-1.17,-0.72,1.56,2.23,1.38,1.12,0.15,0.15,-0.14,-0.68,0.52
-0.29,0.02,0.41,0.07,0.45,0.15,0.44,0.45,0.34,0.22,-0.26,-0.16,-0.13,-0.46,-0.54,-0.18,-0.46,-0.09
-0.54,-0.15,0.26,0.6,0.23,0.23,-0.39,-0.17,-0.06,-0.23,0.22,0.34,0.43,-0.08,-0.06,-0.04,-0.46,-0.14
-0.64,-0.03,0.15,0.32,0.02,0.09,-0.36,-0.09,0.37,-0.4,0.42,0.21,0.37,-0.25,-0.19,0.09,0.09,-0.09
-0.9,-0.23,0.51,1.01,0.52,0.18,-0.33,-0.56,-0.64,-0.49,0.46,0.77,0.72,-0.04,0.04,-0.03,-0.67,-0.33
-0.08,-0.08,0.11,0.03,0.21,-0.25,0.03,-0.1,-0.16,-0.03,0.27,0.3,0.17,-0.02,-0.14,0.05,-0.07,-0.33
-0.57,0.42,1.03,1.35,0.64,0.42,-0.4,-0.9,-0.73,-0.47,0.2,0.78,0.28,-0.05,-0.11,-0.13,-0.87,-0.9
-0.59,0.14,1.13,1.2,0.63,-0.04,-0.42,-0.61,-0.96,-0.4,0.36,0.72,0.3,-0.01,0.1,-0.54,-0.46,-0.57
-0.11,0.13,0.41,0.6,0.23,0.31,0.19,0.16,-0.55,-0.34,0.05,0.23,0.25,0.08,-0.11,-0.23,-1.1,-0.19
-0.63,-0.37,-0.46,-0.35,0.32,0.04,0.36,0.04,-0.01,-0.02,-0.02,-0.2,0.01,-0.15,0.29,0.28,0.12,0.74
-0.48,1.79,0.38,0.06,-0.11,-0.16,-0.14,-0.16,-0.63,-0.54,-0.02,0.38,0.13,-0.29,0.08,0.19,-0.46,-0.46
-0.48,-0.42,0.87,0.92,0.67,-0.18,-0.35,-1.06,-0.81,-0.18,0.53,0.8,0.45,0.16,-0.09,-0.35,-0.11,-0.35
-0.64,-0.73,0.53,1.01,0.83,0.82,0.09,-0.42,-0.73,-0.5,0.11,0.28,0.58,-0.1,0.11,-0.57,-0.17,-0.48
-0.56,-0.56,-0.04,0.34,0.58,0.31,0.52,0.14,-0.23,-0.47,-0.11,-0.13,0.4,-0.14,0.42,-0.21,0.34,-0.59
0.06,-0.15,0,0.19,-0.15,0.22,0.04,0.11,0.09,-0.3,-0.41,0.2,0.28,0.28,-0.05,-0.05,0.16,-0.28
-0.21,-0.35,0.26,0.29,0.24,0,0.07,-0.03,-0.19,0.04,0.04,0.06,0.11,-0.05,-0.11,-0.16,0.13,-0.16
0.19,0.29,0.07,0.48,-0.28,-0.4,-0.06,-0.15,0.22,0.16,0.33,0.12,0.05,-0.36,-0.13,-0.15,-0.18,-0.21
-0.17,0.42,0.37,-0.18,-0.09,-0.43,0.07,-0.09,0.08,0.14,0.42,0.07,-0.17,-0.39,0.04,0.04,-0.12,-0.03
-0.66,-0.66,0.41,0.89,-0.48,0.34,0.08,-0.15,-0.5,-0.3,0.05,0.19,0.19,0.02,0.11,0.11,-0.1,-0.09
0.01,-0.01,0.57,0.01,0.04,-0.34,0.26,0.1,0.12,-0.24,0.22,-0.27,-0.03,-0.31,0.09,-0.29,0.34,-0.27
-0.36,-0.36,0.6,0.63,0.28,-0.05,-0.04,-0.42,-0.2,-0.18,0.15,0.3,0.21,-0.36,-0.07,-0.04,-0.38,-0.09
0.1,0.1,-0.12,-0.45,-0.88,-0.57,-1.34,2.22,-1.09,-0.12,0.77,0.89,0.6,0.33,0.07,0.17,-0.21,-0.38
-1,-0.87,0.4,0.71,0.54,0.38,0.31,-0.29,-0.21,0,0.27,0.46,0.46,-0.31,0.02,-0.27,-0.02,-0.58
0.1,0.06,-0.23,0.12,0.12,-0.01,-0.21,-0.01,0.27,-0.19,0.2,0.06,0.21,-0.04,-0.12,0.07,-0.25,-0.14
-1.46,-0.76,1.08,1.5,0.74,0.47,-0.7,-0.68,-1.03,-0.55,0.35,1.24,0.73,0.2,0,0.11,-0.53,-0.72
-1.09,-1.09,0.82,1.05,0.9,0.9,-0.21,-0.55,-0.68,-0.84,0.4,0.9,0.75,0.18,0.23,-0.07,-1.12,-0.66
0.44,0.2,0.26,-0.15,-0.14,-0.26,-0.04,-0.14,-0.1,0.15,0.09,-0.01,-0.14,-0.49,-0.03,-0.06,0.02,0.38
0.08,0.78,-0.56,-0.56,-0.44,-0.62,-0.8,0.04,0.06,0.2,0.27,0.22,0.18,0.14,-0.12,0.1,0.18,0.31
-0.53,-0.61,0.76,0.8,0.53,0.31,-0.05,-0.45,-0.51,-0.41,0.4,0.51,0.39,0.18,0.01,-0.34,-0.21,-0.75
0.5,-0.23,0.36,-0.19,0.28,-0.06,0.15,-0.23,0.06,0.13,-0.17,-0.06,0.15,-0.27,-0.02,-0.06,-0.36,0
0.34,0.03,-0.14,-0.58,-0.29,-0.2,0.94,0.44,0.49,0.04,-0.11,-0.38,-0.2,-0.66,-0.05,-0.02,0.34,0
0.11,-0.54,-0.45,-0.23,-0.14,0.39,0.15,0.15,0.02,0.17,-0.38,-0.14,-0.06,0.17,0.11,0.07,0.37,0.23
-0.01,0.12,0.27,0.04,0.07,0.23,0.09,0.34,0.18,-0.32,-0.32,-0.29,-0.32,-0.2,-0.1,0.32,-0.11,-0.01
0.18,-0.36,-0.38,-0.12,0.03,-0.07,0.41,0.24,0.05,0.12,-0.18,-0.12,-0.09,-0.32,0.06,0.17,0.21,0.17
0.03,0.31,-0.14,-0.03,-0.35,0.33,-0.19,-0.07,0.1,0.29,-0.07,0.31,-0.05,-0.08,-0.69,0,0.1,0.2
0.13,-0.09,0.17,0.1,0.1,0.22,-0.03,0.14,0.14,-0.58,0.21,-0.18,0.03,-0.13,0.09,0.25,-0.28,-0.3
-0.02,0.06,0.38,0.33,0.01,-0.4,-0.64,-0.05,0.5,0.02,0.81,0.08,-0.13,-0.46,-0.33,0.04,-0.28,0.07
-0.35,0.1,0.47,0.39,0.17,-0.18,-0.21,-0.08,-0.36,-0.08,-0.2,0.5,0.05,-0.2,-0.11,0.3,-0.21,-0.21
0.01,0.07,0.17,0.17,-0.1,0.08,0.64,0.39,0.33,-0.18,-0.54,-0.2,-0.04,-0.54,0.29,-0.46,0.06,0.03
0.18,-0.15,-0.24,-0.07,0.21,0.33,0.37,-0.13,-0.02,-0.26,-0.2,-0.09,0.12,-0.15,0.36,0.15,-0.22,-0.2
-0.16,-0.33,-0.38,-0.36,-0.98,0.18,0.39,0.18,0.52,0.56,0,-0.11,0.09,-0.24,-0.07,0.16,0.16,0.39
-0.59,0.5,0.59,0.02,-0.15,-0.7,0.22,-0.01,0.38,0.02,-0.03,-0.4,-0.53,-0.57,-0.05,0.21,0.72,0.35
